"id_draw","IndividuakRiskMultVariance","alpha_lesion_adenoma","beta_age","AdNaturalHistoryPropensity_Gaussian_Variance","AdGrowth_Exp_Rate_1_to_6_P","AdGrowth_Exp_Rate_1_to_6_D","AdGrowth_Exp_Rate_1_to_6_R","AdGrowth_Exp_Rate_6_to_10_P","AdGrowth_Exp_Rate_6_to_10_D","AdGrowth_Exp_Rate_6_to_10_R","PreclinCancerProg_Exp_Rate_S1S2_P","PreclinCancerProg_Exp_Rate_S1S2_D","PreclinCancerProg_Exp_Rate_S1S2_R","PreclinCancerProg_Exp_Rate_S2S3_P","PreclinCancerProg_Exp_Rate_S2S3_D","PreclinCancerProg_Exp_Rate_S2S3_R","PreclinCancerProg_Exp_Rate_S3S4_P","PreclinCancerProg_Exp_Rate_S3S4_D","PreclinCancerProg_Exp_Rate_S3S4_R","CancerOnset_Gompertz_Shape_P","CancerOnset_Gompertz_Shape_D","CancerOnset_Gompertz_Shape_R","CancerOnset_Gompertz_Rate_P","CancerOnset_Gompertz_Rate_D","CancerOnset_Gompertz_Rate_R","pSxDetS1_P","pSxDetS1_D","pSxDetS1_R","hr_SxDetS2S1_P","hr_SxDetS2S1_D","hr_SxDetS2S1_R","hr_SxDetS3S2_P","hr_SxDetS3S2_D","hr_SxDetS3S2_R","hr_SxDetS4S3_P","hr_SxDetS4S3_D","hr_SxDetS4S3_R","lp__","chain"
21,0.674197828449537,-6.33977306542095,0.040431298865165,0.436777107991713,0.0151051678001534,0.0152086403742377,0.0336616585121317,0.0210636828168124,0.106470903288298,0.354915204301775,0.212573329041984,0.237945871836694,0.372834986408883,0.192689676402174,0.242400725225218,0.243963400449226,0.372181668828614,0.319950255368216,0.177751631415911,1.60867198620046e-05,0.00604720720293321,0.0105059590748291,0.0141699211585086,0.00575915533670094,0.00317451859267524,0.0194078461187039,0.0228923240297373,0.026847542296184,5.83237509513274,5.05226240915322,3.19129288469977,6.1349020662009,4.20989178362905,4.17770536966573,9.02159400040146,9.96963183946656,8.45812986024302,-126.992687994631,1
22,0.78643453680432,-6.42866128750453,0.0402209608182974,0.484143710961985,0.00765090923152087,0.0119172293710074,0.0312600547549149,0.0234290978945577,0.16171109538237,0.333954568772195,0.202892856386378,0.308105451898547,0.320171333395625,0.146780761200568,0.357760147162827,0.197797336043381,0.258301744556934,0.568952238649633,0.179006963677875,3.43492015572157e-05,0.00520950485684363,0.0058642778223309,0.0265253418870563,0.00679548255164925,0.00761057802683437,0.0173771513037098,0.0380734929233144,0.0217512172612199,4.40220221898223,4.71309584372732,3.5847794688069,5.8622502736013,4.89129117169963,4.44233863656266,8.62697566839345,9.67425127165768,8.55319649785134,-138.779417117062,1
23,0.624608289739236,-6.44384443207838,0.0425919548248642,0.483394076888815,0.0138979293134421,0.0184808737515714,0.0417094082900832,0.0154893520665543,0.084508945529813,0.323298282369363,0.210297445347323,0.230606412480979,0.335096856180653,0.211233835306713,0.273425939431943,0.29969032352497,0.395843396863479,0.427243338412593,0.223355983320962,1.88842815935745e-05,0.00413008443620146,0.0100077075623123,0.0208037274236953,0.00564948900492119,0.0040188217860238,0.0199176169884727,0.0244948998415528,0.0265239409343039,5.98355694604863,5.41845297468081,4.59706490985945,6.47188847406507,4.8740247990634,4.1265545253031,8.87874884942848,10.1797543941176,9.35988356802566,-129.472502119465,1
24,0.712634803655415,-6.34056529265791,0.0406344720154438,0.488593005931518,0.0112064798253041,0.0111423682172932,0.0466621125287222,0.0111177818177389,0.149647382206955,0.350024164251673,0.203378382513234,0.295219249898733,0.310632139966881,0.191132588302721,0.385402400609827,0.264474276709342,0.323981338300317,0.542845092697082,0.208820361482715,4.62488066036491e-05,0.00246763317251891,0.00274238659620629,0.0254044356762513,0.00599930765921778,0.00688226390758351,0.020658517306387,0.0338035179440977,0.0230072407287196,4.34419643688697,5.99969965286704,4.09362794121124,5.97031308262652,4.13472439107887,4.38149558669124,10.8453172107401,9.62520364982512,9.76312148767573,-150.0504204046,1
25,0.666093064987106,-6.45084597904291,0.041069942469139,0.482431902167991,0.0101454271899368,0.0133704132270042,0.0444792317379183,0.0192816116744349,0.0739562674178422,0.288006438105429,0.22502082880082,0.307993620220909,0.338739426827727,0.163060615035677,0.368561314993047,0.234568763901577,0.2731852239814,0.570811279093044,0.220964862459349,1.05088902136256e-05,0.00556852922227529,0.00727000245933025,0.0249767728582671,0.00721630216085037,0.00444335309396136,0.0179449092166128,0.0331486130435127,0.0266599787627556,4.68426801745318,5.77375057933648,3.46810214827488,5.79708843243706,4.62393674580814,4.83069676739518,8.31048213284641,10.7037345914985,8.90661019544268,-136.601607443047,1
26,0.753134475319631,-6.4158284279069,0.0410088483603046,0.49625807019817,0.00897097754871952,0.0118340064527122,0.0378909106894914,0.0164726100201764,0.131969308480913,0.319990222663057,0.232358167764925,0.318629626726572,0.292211630956402,0.145000663609707,0.381526049951852,0.20570342734648,0.232980586095581,0.605002451404815,0.166948593993564,2.56178142286078e-05,0.00403392014964505,0.00794382706924018,0.0292709142162308,0.00619442838122763,0.00569691243479198,0.0190371193658894,0.0378113303434325,0.02088552004815,3.97337490743424,5.50315017597744,3.62026282514636,5.75553323256927,4.38028896709544,4.32347428350155,9.4259475983991,8.95672888944036,8.2350860470121,-134.009490287415,1
27,0.734038558723798,-6.35254140845747,0.0407701414861527,0.427462537725428,0.0123737171215145,0.0119178033961728,0.0498975550482057,0.0131913060408926,0.125883487889241,0.358361483822274,0.213676958338432,0.307753947964892,0.33353441948342,0.166326422002454,0.344784347318787,0.237336007359087,0.299151445877039,0.527809182382041,0.186559746343357,3.36378856364318e-05,0.000788883502331567,0.00377005337625695,0.0247277900934306,0.00700080080389135,0.00586134116168062,0.01890367176912,0.0355910163033645,0.0229042561433266,4.33688242970255,4.84853156673114,3.82989554417951,6.36217555023857,4.36757434477067,4.16272818383356,9.73907772942222,10.0746928628272,8.64831629569315,-130.579854100926,1
28,0.696423085724373,-6.39538871988714,0.0412552064693705,0.482122780647386,0.0130143001199763,0.0133044752126844,0.0364116295779759,0.0125805455201852,0.0725991988938425,0.356090050047298,0.201594503284855,0.304839238231848,0.330825614918813,0.175080835785444,0.379642354242493,0.274610377678476,0.340539524864314,0.496601845924624,0.21701889055668,1.74774855142909e-05,0.00157030713946361,0.00788322679894092,0.0260421365076365,0.00650106920098942,0.00377320090109173,0.0195828837314952,0.0365464222295933,0.0257830221499561,4.58162043996394,5.29618073420103,4.01720772140639,6.19198274232527,4.07439504068652,4.46546405850595,9.87417603506792,9.22078299170349,9.18756930263988,-134.175984394223,1
29,0.702217651647831,-6.42188008910948,0.0407581611312381,0.487782462680904,0.0105431320576554,0.0108843976853724,0.0364779949295339,0.015841255758897,0.080752272254724,0.327236555518044,0.215765348198042,0.295420579389302,0.338428712446137,0.162035748915331,0.391033216079157,0.185268974549006,0.283514999089651,0.491450924937608,0.147876635018647,1.14564323004357e-05,0.00408945116053592,0.0111592463152892,0.0243462866247655,0.0083847697139379,0.00370043822732939,0.0187943210800687,0.0353051979162832,0.0242261234419027,4.68863960144045,5.76725702406049,2.92226549757616,6.26809954689689,4.06805776173476,4.70874891498477,9.45533223650771,8.96470879591702,9.27758337664175,-135.198057529193,1
30,0.669601315654551,-6.33822624319995,0.040542390519927,0.453637080471222,0.0127870229421138,0.0135447457478561,0.0621492489331372,0.0177548147935306,0.0608120229897993,0.345685906390847,0.215706273712638,0.296398603284324,0.369445736726443,0.164347131919744,0.31528406138832,0.232094991265142,0.264831205537623,0.478584136997192,0.207114121851219,1.38376566309779e-05,0.00387769864345059,0.0041899998251965,0.0198997169677736,0.00716628136535681,0.00528174312689615,0.0165235937086276,0.0296024975790946,0.0264627625636961,5.24890844054546,5.1727989743388,3.28436562308018,5.6050743660962,4.50307870304069,5.11735567231853,9.76685363098659,11.2049078681569,8.61984087985742,-131.452190537134,1
