"id_draw","IndividuakRiskMultVariance","alpha_lesion_adenoma","beta_age","AdNaturalHistoryPropensity_Gaussian_Variance","AdGrowth_Exp_Rate_1_to_6_P","AdGrowth_Exp_Rate_1_to_6_D","AdGrowth_Exp_Rate_1_to_6_R","AdGrowth_Exp_Rate_6_to_10_P","AdGrowth_Exp_Rate_6_to_10_D","AdGrowth_Exp_Rate_6_to_10_R","PreclinCancerProg_Exp_Rate_S1S2_P","PreclinCancerProg_Exp_Rate_S1S2_D","PreclinCancerProg_Exp_Rate_S1S2_R","PreclinCancerProg_Exp_Rate_S2S3_P","PreclinCancerProg_Exp_Rate_S2S3_D","PreclinCancerProg_Exp_Rate_S2S3_R","PreclinCancerProg_Exp_Rate_S3S4_P","PreclinCancerProg_Exp_Rate_S3S4_D","PreclinCancerProg_Exp_Rate_S3S4_R","CancerOnset_Gompertz_Shape_P","CancerOnset_Gompertz_Shape_D","CancerOnset_Gompertz_Shape_R","CancerOnset_Gompertz_Rate_P","CancerOnset_Gompertz_Rate_D","CancerOnset_Gompertz_Rate_R","pSxDetS1_P","pSxDetS1_D","pSxDetS1_R","hr_SxDetS2S1_P","hr_SxDetS2S1_D","hr_SxDetS2S1_R","hr_SxDetS3S2_P","hr_SxDetS3S2_D","hr_SxDetS3S2_R","hr_SxDetS4S3_P","hr_SxDetS4S3_D","hr_SxDetS4S3_R","lp__","chain"
1,1.17088489443593,-7.26753027754584,0.051747857967201,0.296350015339837,0.0128692031687265,0.0156225359389978,0.605154527057406,0.127027167400768,0.751438893374585,0.038460246427837,0.224908548786001,0.250072304752171,0.337476723195261,0.235538548260374,0.291961350714286,0.463903097638083,0.503386556386424,0.695435169768188,0.785045031442781,0.000636589818566066,0.0197937489242607,0.01289591156645,0.0077286247662573,0.00160381854977989,0.00391873490496207,0.0166221366342817,0.0220221874247648,0.0347362097234959,6.83308656287355,6.33113588708759,4.75627094858074,7.0757565307358,6.06630191344222,10.1179437773977,8.62494493476216,10.6833200865225,8.07694021362,-166.267317937437,1
2,0.599889917117927,-7.07461795061171,0.0517972955296713,0.368011623258345,0.03042768003354,0.0370007338221167,0.0543294820840784,0.00668237381703377,0.772994170597704,0.0666742376058173,0.300227630165976,0.266445461728047,0.309258915974392,0.267416395731272,0.371737610072982,0.467352201583806,0.388611355617803,0.535431319869726,0.832611938331357,0.00054373173343042,0.019626801952262,0.0121327316973268,0.0271546982251486,0.000738176556944342,0.00643900024415514,0.0304335002015229,0.0223223770016628,0.0293294214872859,4.55336979718783,7.86393820845264,5.64061209777928,4.59412164626201,4.14675101476812,10.3168223069742,10.3207812303603,10.5689749325793,8.05624697070953,-161.109109772178,1
3,1.13342773632093,-7.20284770974615,0.0518939039558279,0.322069092224491,0.0108274390528135,0.0145814470845668,0.520962375626784,0.124208930416036,0.685439897165993,0.0385107445045499,0.255053095934428,0.237687119068809,0.395003298210539,0.24299985977006,0.242688491934727,0.399630282000591,0.498042554701322,0.573724540002266,0.677294956057326,0.000539043925539523,0.01896086613598,0.0140984845531182,0.00639042586441684,0.0015590138564635,0.00203552506387047,0.0159997908795752,0.020867359359386,0.037227658582655,7.52319733123177,5.73535256997369,3.80090780577452,7.14027127210062,6.12987038385203,10.2707433980335,8.50095022363428,10.617597082283,8.21170604626772,-164.626667296736,1
4,1.16907900220524,-7.1751573786021,0.0511820103961883,0.391670612764357,0.0154827781801392,0.0153312933604965,0.502617301949155,0.11121108999337,0.706864189214743,0.02806452187799,0.247738662683314,0.252565934241951,0.382887485190483,0.228719955087818,0.244900228908909,0.440296621053743,0.512776713799601,0.455108877807438,0.718601072906982,0.000243360191427409,0.017583264171555,0.0142404490892314,0.00513622169688951,0.00153983204731978,0.00404012356544167,0.0190064064227694,0.0223203375617849,0.037249912865755,6.46261381058449,5.10979474521514,4.16220261133625,6.70484373115148,5.42453441635861,9.90082964194689,10.1556271965072,10.9735264016194,8.32381866410774,-160.056596809949,1
5,1.16987882618772,-7.21140108318392,0.0512706273115916,0.293854883060426,0.0116244718514436,0.0169190680291333,0.617851742180377,0.109692078181321,0.714476984737313,0.0479418010407845,0.245902440799876,0.249243689970554,0.354172809720683,0.249961826843571,0.237457565093867,0.390302546069503,0.514498819533709,0.555178028637412,0.669979559961152,0.000919121244729084,0.0180130327813809,0.0142610295300479,0.00715595218800297,0.00163651545721273,0.00232822332098782,0.0162283647949103,0.0214670859214725,0.0376134228181865,7.73261001965535,4.85494904339132,3.785080095745,6.03966626408821,6.10093826527066,9.96820981764399,9.58220177164189,10.9030622470978,8.45203106855364,-158.856407837761,1
6,0.983017904716943,-7.1583009616555,0.050980703681373,0.31580686652237,0.0113301737711359,0.016323864707037,0.687385949344608,0.115772745132237,0.772822818937845,0.0421028480994557,0.241797174903505,0.25839001353547,0.392672751723886,0.260469027595603,0.280973177563545,0.406433264768563,0.487536063071001,0.490435143452429,0.738062568332925,0.000365410116225506,0.0206861939500673,0.0149421956575979,0.0071963897317049,0.00150706688555669,0.00198162739708564,0.0174964137536088,0.0219662794183495,0.0365453191779859,7.52908840848123,6.08865973217344,4.16451234210555,5.42569579529957,4.48816445029976,10.1728353088838,10.095005707811,10.9155591272568,8.0721097444634,-159.075104871966,1
7,1.16934252602253,-7.24726541113041,0.0513129937336979,0.297935694438271,0.0107098984358604,0.0160715023851451,0.666202977949666,0.12807865929016,0.735550543097921,0.0411139433693202,0.230854255541054,0.237465854456231,0.382359977881766,0.219474507707396,0.259645307482531,0.446017953771319,0.477208133164477,0.553457964404404,0.788654141176278,0.000953723469703816,0.0212158906863972,0.0139631418579944,0.00767289012744818,0.00140552090264207,0.00260750234407937,0.0165298285746495,0.0206913307858939,0.0375758942590462,6.35802847862735,5.33741522974559,4.34377568013019,6.65135488673196,5.9632487837792,10.3690246805023,8.62335152630861,10.981621659647,8.39275505517768,-164.581048225629,1
8,1.19364000910193,-7.19526373092186,0.0508991794927173,0.253236302242283,0.0118790078191352,0.0183768616105098,0.719600753956616,0.107271376410259,0.753279440465753,0.0485586581225699,0.220669109664995,0.244602393013755,0.402539327589854,0.263541647219298,0.258976148833327,0.388275688024632,0.511358255373566,0.565552342322611,0.697073122167681,0.000844302665287434,0.0189607950552632,0.0151079602941103,0.00698497241501139,0.00154385846332486,0.00129462247467643,0.016605998251244,0.0196099031105105,0.0377932595788307,7.20638395488391,5.94316554226849,3.64229297238385,6.56865443286546,6.0394942288538,10.408256874981,10.1639335964218,10.5096953722035,8.06713126290506,-171.675346629247,1
9,1.16872412810368,-7.22298833144912,0.0512429789062665,0.350392336183576,0.0111112956562028,0.0187874338081372,0.6727696275311,0.114900360295057,0.76620485092421,0.0235057538451343,0.203194336349994,0.242245793469737,0.389814699984372,0.212065729458062,0.285169397553293,0.49603456903301,0.487958188334709,0.496396113777634,0.823765772954223,1.65474892290761e-05,0.0216076669167595,0.0105994889425608,0.00806027639220372,0.00115323995716583,0.00530495328921057,0.012372023724933,0.0202563078502958,0.0375339818447906,7.99065833941259,6.30433831603283,4.57821493862768,7.72667084595444,4.4243719033507,10.3608041447602,9.21754305052565,10.9688748370833,8.37421011544277,-172.541727131616,1
10,1.17228477977395,-7.1592169638881,0.0508787585459306,0.368740728247604,0.0136925442097113,0.0139258425306386,0.597399661946183,0.129973143406106,0.720531724219259,0.0288803642482925,0.22972198446813,0.247211528372981,0.3716672985884,0.222155314110723,0.245029651898665,0.468242320575706,0.505517943543852,0.521971648843532,0.81954463020686,0.0001798854038956,0.0198896600016383,0.0125539962273118,0.00610170746661121,0.0013720701667435,0.00373605753243921,0.016105151474217,0.022260293484994,0.0362916851562415,6.68965414258735,4.82379185052713,4.72611869357449,7.62660203989395,6.15738285730287,10.3962664546713,9.34583826357796,10.9992656850646,8.68047113408539,-165.797436325662,1
