date,2026-08-26_05:52
model,SimCRC v0.14.0.2
risk_scenario,Base
population,TOTAL
adherence_fucol,0
screening_startage,50
screening_stopage,70
stoolorbloodtest_type,NA
stoolorbloodtest_interval,NA
structuralexam_type,COL
structuralexam_interval,10

age,n_alive,n_alive_nocrc,n_pos_fit,n_pos_sdna,n_pos_srna,n_pos_blood,n_pos_sig,n_pos_ctc,n_pos_scrcol,n_neg_fit,n_neg_sdna,n_neg_srna,n_neg_blood,n_neg_sig,n_neg_ctc,n_neg_scrcol,n_pos_fucol,n_neg_fucol,n_pos_survcol,n_neg_survcol,n_adn1to5_scr,n_adn6to9_scr,n_adn10plus_scr,n_ssp1to5_scr,n_ssp6to9_scr,n_ssp10plus_scr,n_lesion1to5_scr,n_lesion6to9_scr,n_lesion10plus_scr,n_CRCstageI_scr,n_CRCstageII_scr,n_CRCstageIII_scr,n_CRCstageIV_scr,n_adn1to5_surv,n_adn6to9_surv,n_adn10plus_surv,n_ssp1to5_surv,n_ssp6to9_surv,n_ssp10plus_surv,n_lesion1to5_surv,n_lesion6to9_surv,n_lesion10plus_surv,n_CRCstageI_surv,n_CRCstageII_surv,n_CRCstageIII_surv,n_CRCstageIV_surv,n_CRCstageI_sym,n_CRCstageII_sym,n_CRCstageIII_sym,n_CRCstageIV_sym,n_CRC_dth,n_compl_dth,n_oc_dth,ly,ly_nocrc,ly_crcI_initial,ly_crcII_initial,ly_crcIII_initial,ly_crcIV_initial,ly_crcI_contin,ly_crcII_contin,ly_crcIII_contin,ly_crcIV_contin,ly_crcI_termcrc,ly_crcII_termcrc,ly_crcIII_termcrc,ly_crcIV_termcrc,ly_crcI_termoc,ly_crcII_termoc,ly_crcIII_termoc,ly_crcIV_termoc,n_3ormorenonlargeadn_scr,n_3ormorenonlargeadn_surv
70,810240,807959,0,0,0,0,0,0,66820,0,0,0,0,0,0,468951,0,0,1326,4202,48087,14508,4028,0,0,0,48087,14508,4028,123,61,8,5,1009,262,54,0,0,0,1009,262,54,0,0,0,1,0,1,0,2,54,2,14520,803017.206769212,800578.875205855,121.596224333545,60.8395695932253,10.2708548072286,6.55432800666159,1025.56638486457,717.792915695352,366.258644877382,52.9577583919232,26.5191655701738,15.2033232520738,1.7153164413498,3.88506711774693,11.6655939354096,10.9153898810036,6.3002245167736,0.501346366479993,0,0
71,795664,793269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1719,5282,0,0,0,0,0,0,0,0,0,0,0,0,0,1321,320,78,0,0,0,1321,320,78,0,0,0,0,0,3,1,1,38,0,15347,787934.854277674,785569.889746481,0,1.72058691569207,0.76658478807849,0.686784989943888,1122.21355470944,756.928007335679,364.798522885753,51.6741496595846,13.718007551499,11.3593728501466,3.20928276917648,6.88136516725912,11.2310469371732,10.3451051027514,8.52169402968138,1.48525116406381,0,0
72,780279,777945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425,1379,0,0,0,0,0,0,0,0,0,0,0,0,0,346,62,15,0,0,0,346,62,15,1,1,0,0,1,2,2,1,36,0,16706,771961.43596915,769656.389317521,1.18066001891914,2.91148739758883,0.92381162080693,0.651936883578927,1084.07377379348,735.413468560742,354.932910573,47.9297806495878,21.8588743912259,13.0623103763679,3.38589706846933,2.17343501101367,16.280906524742,10.1728153142612,7.24630003236234,2.84828341309913,0,0
73,763537,761268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1812,6642,0,0,0,0,0,0,0,0,0,0,0,0,0,1378,346,84,0,0,0,1378,346,84,1,3,0,0,2,0,6,3,39,0,18252,754341.598787254,752100.668758612,2.39508719105815,4.66523939147712,5.05358495519309,0.0771432467691398,1042.23245262904,712.240652418022,348.094061525605,45.494639213683,19.4765048482591,15.0960566027939,3.39854948289573,2.73391495281199,23.5454763351008,10.9882469375152,4.36411118530668,0.816495139384642,0,0
74,745246,743037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13299,42793,0,0,0,0,0,0,0,0,0,0,0,0,0,9859,2754,655,0,0,0,9859,2754,655,14,16,0,1,0,4,8,3,48,0,19134,735673.999091379,733470.269179199,14.4242527900227,16.9380897090491,6.71115425816525,2.19793697679864,1005.96630436426,690.819354055097,345.744273596089,43.0771432467691,19.1253142775414,11.9572895816584,0.897741059520754,4.00735031901674,19.8822255360428,14.726749554975,6.50563182518817,0.374430268770084,0,0
75,726064,723901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3514,11351,0,0,0,0,0,0,0,0,0,0,0,0,0,2625,723,157,0,0,0,2625,723,157,6,3,0,0,0,3,5,2,30,0,20220,715925.264835266,713778.03512129,6,6.14393702742557,5.86674113419423,1.84617140568338,984.606112775564,678.72649490465,342.989512485027,42.1013882709751,18.8749363473917,14.5964791370521,1.82875993185051,1.98789623176205,16.9095080313273,14.4344697224442,7.74699036014758,2.17098244931549,0,0
76,705814,703701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,488,0,0,0,0,0,0,0,0,0,0,0,0,0,110,19,9,0,0,0,110,19,9,0,0,0,1,2,2,4,4,44,0,22029,694698.472663414,692622.790088523,0.337314389134264,2.7486070292077,1.81753800515683,1.66340382154436,941.061724350585,651.939106736073,342.885654810873,40.5215927891681,24.1990436603326,16.0645875720713,1.40917498487825,1.19440635101036,25.3453447646461,16.8667376239318,4.87250747019425,2.18987613893114,0,0
77,683741,681707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39986,142789,0,0,0,0,0,0,0,0,0,0,0,0,0,29256,8572,2042,0,0,0,29256,8572,2042,62,47,3,4,1,3,2,3,38,1,23218,672159.07064033,670050.824041622,61.6818240392271,48.3386193958013,5.65938660971676,3.58883522756373,894.402295724502,630.18181564714,339.277624734275,41.4111647724363,12.3841666474184,8.02865740652733,1.5357054864632,3.30380997264449,36.4592991350406,17.6715855696239,5.03461114656113,0.639141411753371,0,0
78,660484,658420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6910,23010,0,0,0,0,0,0,0,0,0,0,0,0,0,5023,1497,361,0,0,0,5023,1497,361,19,8,1,1,2,1,7,1,21,0,25318,647815.649703683,645755.629705682,19.2918759722305,9.76442297869404,4.18478117780654,1.36115741250555,906.768668248087,652.521751268082,333.65286328974,43.601310093162,13.3157385441373,8.15524394462507,1.85249409573937,1.79601520977786,36.3148112876806,17.8434398302343,9.43165395851247,0,0,0
79,635145,633118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,349,0,0,0,0,0,0,0,0,0,0,0,0,0,103,19,2,0,0,0,103,19,2,0,0,0,0,0,3,7,4,29,0,26417,621825.131685173,619840.469358667,1.18192777570169,1.66522261961299,7.65956854800419,2.16907328763803,872.919173649597,633.709733014495,326.547157986711,41.6198023887699,13.6364455874693,7.88093771103607,2.29072867909412,2.98527003744512,39.5049249832518,20.695503521245,9.67868606303819,0.357395079452544,0,0
80,608699,606752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1324,4335,0,0,0,0,0,0,0,0,0,0,0,0,0,993,259,70,0,0,0,993,259,70,1,0,0,1,4,10,6,5,27,0,28649,594305.774706853,592399.165100608,3.3276714084771,6.2035895016591,4.30589403993851,3.23988732172832,828.326411004631,609.191986831903,322.369288770252,39.6002615239869,13.0163983067706,4.03490465405763,1.84722937782126,2.74143657796078,32.7582921138965,23.4131276441367,9.52975019137375,3.13966307789087,0,0
