date,2026-07-14_13:44
model,SimCRC v0.13.2
risk_scenario,Base
population,TOTAL
adherence_fucol,0
screening_startage,60
screening_stopage,60
stoolorbloodtest_type,NA
stoolorbloodtest_interval,NA
structuralexam_type,COL
structuralexam_interval,100

age,n_alive,n_alive_nocrc,n_pos_fit,n_pos_sdna,n_pos_srna,n_pos_blood,n_pos_sig,n_pos_ctc,n_pos_scrcol,n_neg_fit,n_neg_sdna,n_neg_srna,n_neg_blood,n_neg_sig,n_neg_ctc,n_neg_scrcol,n_pos_fucol,n_neg_fucol,n_pos_survcol,n_neg_survcol,n_adn1to5_scr,n_adn6to9_scr,n_adn10plus_scr,n_ssp1to5_scr,n_ssp6to9_scr,n_ssp10plus_scr,n_lesion1to5_scr,n_lesion6to9_scr,n_lesion10plus_scr,n_CRCstageI_scr,n_CRCstageII_scr,n_CRCstageIII_scr,n_CRCstageIV_scr,n_adn1to5_surv,n_adn6to9_surv,n_adn10plus_surv,n_ssp1to5_surv,n_ssp6to9_surv,n_ssp10plus_surv,n_lesion1to5_surv,n_lesion6to9_surv,n_lesion10plus_surv,n_CRCstageI_surv,n_CRCstageII_surv,n_CRCstageIII_surv,n_CRCstageIV_surv,n_CRCstageI_sym,n_CRCstageII_sym,n_CRCstageIII_sym,n_CRCstageIV_sym,n_CRC_dth,n_compl_dth,n_oc_dth,ly,ly_nocrc,ly_crcI_initial,ly_crcII_initial,ly_crcIII_initial,ly_crcIV_initial,ly_crcI_contin,ly_crcII_contin,ly_crcIII_contin,ly_crcIV_contin,ly_crcI_termcrc,ly_crcII_termcrc,ly_crcIII_termcrc,ly_crcIV_termcrc,ly_crcI_termoc,ly_crcII_termoc,ly_crcIII_termoc,ly_crcIV_termoc,n_3ormorenonlargeadn_scr,n_3ormorenonlargeadn_surv
73,761835,756997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1977,5086,0,0,0,0,0,0,0,0,0,0,0,0,0,1379,465,127,0,0,0,1379,465,127,5,1,0,0,4,12,29,19,111,0,17911,752784.286211914,748011.791529323,8.17989445749818,14.2158453129819,21.0661284182377,6.99808391501827,1769.94685428968,1651.34755822053,1003.58963014035,114.56636252787,45.1987241585598,30.8379293519574,11.2628358299079,10.3912062779254,34.6844556343276,29.1980460260529,18.4150863040767,1.29080051952042,0,0
74,743813,739097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7160,25263,0,0,0,0,0,0,0,0,0,0,0,0,0,5199,1570,372,0,0,0,5199,1570,372,15,4,0,0,6,20,28,30,122,0,19102,734189.57637638,729513.422660971,20.5923936846223,18.7630014879328,27.2740086522389,6.3423421640185,1690.69938248172,1615.52564113318,998.835518385735,113.760334230714,50.3172583401949,22.8869863951256,10.06749203609,14.6161647796943,37.7003696220927,27.7796728876419,17.775285406271,2.45122859207913,0,0
75,724589,719979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2949,12026,0,0,0,0,0,0,0,0,0,0,0,0,0,2272,586,89,0,0,0,2272,586,89,1,1,0,0,2,20,29,25,87,0,20307,714357.937041152,709796.987576086,4.79113818320326,18.4953198195629,26.3274464280032,6.20287115981307,1639.86843443854,1568.21260886575,993.535757985415,115.109610893662,38.5735843838332,27.3686750255862,11.2453508494333,12.7852173494788,32.7783960285597,40.9963842146679,21.5921217072755,1.27937816766661,0,0
76,704195,699678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,621,0,0,0,0,0,0,0,0,0,0,0,0,0,102,33,10,0,0,0,102,33,10,0,0,0,0,6,23,45,30,118,0,21727,693252.635215978,688801.710893574,4.90648339723373,19.6126618727439,29.758584020938,5.39814448054085,1564.05824853184,1511.67736848283,987.936074664174,110.283992089722,40.8504170743797,26.1537354566289,10.0973001965661,18.4335181688692,39.7509070155211,50.8262433158234,26.3694521658631,3.36800339362145,0,0
77,682350,677964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25117,85313,0,0,0,0,0,0,0,0,0,0,0,0,0,17282,6044,1718,0,0,0,17282,6044,1718,48,16,3,6,9,24,48,35,110,2,23049,670698.497068061,666294.352030661,52.2226612607639,38.8039329865055,36.0338242049734,17.5541968241766,1475.53512129628,1457.44073100908,981.278295151342,109.377348636381,41.0455778783329,27.9182782159564,14.8305954641929,15.8687657019204,54.0591200881556,47.5613081410979,30.8261597188339,2.84441553341026,0,0
78,659189,654856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13482,44315,0,0,0,0,0,0,0,0,0,0,0,0,0,9526,3174,749,0,0,0,9526,3174,749,23,7,2,1,4,25,29,35,103,0,25196,646583.729219678,642302.081105831,29.6201838566802,28.5710007313227,29.2481143630833,4.64187685785843,1441.90291589945,1432.11038128969,968.52130478815,116.869841771473,28.5801404183342,20.9063204131068,12.4260624963826,19.9071224939971,58.1060940455645,45.3068393255165,40.1574473648334,3.1688510320006,0,0
79,633890,629679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,1,0,0,0,0,11,19,41,32,101,0,26380,620616.881640475,616483.17049419,5.87771142185176,19.854881149029,29.3750731305205,8.08029472247912,1385.88313344355,1388.43880491484,943.741404236963,111.915366921063,30.1130660307008,22.2098879798498,14.4470765715641,25.6924133471837,55.1837398651987,52.4668017908903,42.7745022711363,3.32541185277397,0,0
80,607409,603348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1204,4240,0,0,0,0,0,0,0,0,0,0,0,0,0,890,244,69,0,0,0,890,244,69,1,0,0,0,8,37,51,29,95,0,28282,593206.074673413,589216.28234976,9.90325922185208,21.6685780033524,36.7039932632789,7.23085216611301,1318.96239672039,1344.41733451675,938.603911199645,107.341649090589,26.4852238729087,11.8375035545388,12.7949896654118,18.0907167667444,46.4540952998213,53.098474585684,27.3895096945348,5.34797251534518,0,0
81,579032,575088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1690,6310,0,0,0,0,0,0,0,0,0,0,0,0,0,1267,345,71,0,0,0,1267,345,71,5,1,1,0,12,42,37,36,97,0,29826,564070.614933012,560169.890092809,14.6014920509492,37.7246602706175,32.7147154136347,7.79073593693235,1237.53761968073,1281.01962961391,929.462623893726,106.653891054673,30.9770823514802,16.5070153631072,13.8753916002965,19.2160244728288,61.0797074043658,71.8941854358138,37.0854847577708,4.17435731901787,0,0
82,549109,545291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,575,2209,0,0,0,0,0,0,0,0,0,0,0,0,0,420,135,20,0,0,0,420,135,20,0,0,0,0,7,24,56,49,97,0,31702,533265.257521304,529506.81695563,9.98148916999223,26.9060470750119,35.0620900237718,7.02529246740198,1173.05332762008,1241.45199056005,903.123783299239,104.788913069479,27.4952686841812,18.0862109914494,16.335814520145,19.5352277159706,51.7448079208843,62.5366040291265,48.5422635216161,5.90006251446539,0,0
83,517310,513624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1171,2936,0,0,0,0,0,0,0,0,0,0,0,0,0,803,294,73,0,0,0,803,294,73,0,0,1,0,11,31,54,39,109,0,32852,500903.940712057,497290.513833822,7.05640761573345,20.6076260065195,41.9423503716752,11.4766219454915,1106.00165833045,1184.22268855839,876.300735037978,96.9714438175861,24.4172152729397,15.7669389980452,14.7538797316053,31.1819547153162,52.6159431866836,71.1868160424572,57.1147640997546,7.19252672928427,0,0
84,484349,480814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7974,26980,0,0,0,0,0,0,0,0,0,0,0,0,0,5604,1857,490,0,0,0,5604,1857,490,11,9,0,3,13,36,48,46,94,0,34606,466968.854259905,463487.380450925,21.6455902198357,34.7523931059809,36.2418607273209,12.1365442946157,1031.28462385531,1116.49313453363,847.928735769521,89.453977902966,19.1324744689404,16.0675220169602,18.4760658284971,26.0277608765651,63.3041979505215,77.7381456595719,59.9757795955314,7.6378760115395,0,0
85,449649,446243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1958,7739,0,0,0,0,0,0,0,0,0,0,0,0,0,1415,441,101,0,0,0,1415,441,101,0,1,0,0,5,35,63,48,106,0,35113,432022.168020597,428707.603310385,8.73924182403735,27.2632435078462,37.9466287243255,9.44460245768849,950.857918728565,1059.67942425939,815.293895144206,90.5804488955597,17.9767693750165,11.19121432574,22.9392096049643,21.973535952009,84.6559816496447,85.0721564290752,61.6859285686463,5.92592980502005,0,0
86,414430,411208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,143,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,1,0,0,0,16,5,1,0,0,0,0,8,38,55,48,105,0,35642,396551.947002652,393440.213596498,7.17719993165808,30.8873182873423,35.8291298160426,9.23490709018367,868.623863074769,989.043145882662,764.549382130305,88.5102692132939,13.7887786114093,11.7744941185308,19.5337124995034,25.0929247071406,77.1923489272594,89.993111068938,79.1708048114569,8.18896587599563,0,0
87,378683,375668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,1011,0,0,0,0,0,0,0,0,0,0,0,0,0,164,55,12,0,0,0,164,55,12,0,0,0,0,14,28,52,60,96,0,35766,360769.183514734,357858.883674828,6.26521403543313,23.7825701096601,35.4619052140887,7.71949915936099,789.905574313112,922.151377592264,717.970322810333,81.370983198239,12.6290240347789,11.5669388776371,23.5139291724873,26.4959157250087,74.5551367638126,90.4570436312905,73.7960814147577,9.1357713418051,0,0
88,342821,340030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,1005,0,0,0,0,0,0,0,0,0,0,0,0,0,167,43,12,0,0,0,167,43,12,0,1,0,0,13,44,48,53,96,0,35098,325269.302090406,322554.849887083,12.9140853412394,28.7080562045703,35.1174265503895,10.5032754503219,719.892372594113,842.234357567335,661.046578954592,76.7543658574143,10.441829208279,6.61912051770567,22.4783234292862,27.7367928185744,68.8296683597559,103.363158416095,77.8588342679295,6.67898930209253,0,0
89,307627,305005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,320,0,0,0,0,0,0,0,0,0,0,0,0,0,65,17,5,0,0,0,65,17,5,0,0,0,0,6,44,51,54,83,0,34442,290300.276915088,287788.67328122,8.60384260319556,32.4517685191415,32.0238133199142,8.63083751189991,653.901598110623,785.460264689849,608.244958475246,73.7455846822452,8.8882754288004,5.54851255137542,20.155461607279,30.479348044133,69.096885062987,84.4748400232936,78.1975346995179,11.1335805225655,0,0
90,273102,270685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,555,0,0,0,0,0,0,0,0,0,0,0,0,0,77,30,7,0,0,0,77,30,7,0,0,0,0,8,38,49,52,102,0,33238,256462.432501006,254140.86077713,6.42147059407039,34.3049478269451,29.9131261917195,7.74256827884022,577.194242734066,715.451196683383,556.775549141901,64.2677210201166,8.83402630013065,6.00736594684875,18.3668278347609,31.9924904238718,77.4261555029711,102.556186788693,76.1940904098952,9.86918359477988,0,0
91,239762,237554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,801,3449,0,0,0,0,0,0,0,0,0,0,0,0,0,583,180,37,0,0,0,583,180,37,1,0,0,0,5,39,39,30,63,0,31705,223991.78999871,221894.616978102,3.57634189645819,26.8842803852387,33.1817421409279,5.59808793393209,509.266254802809,643.316904194297,505.460129695914,47.7507683060934,6.28461114819831,6.91772085078281,15.6581203781778,28.0383443935791,70.9068610552265,105.103301097929,74.4170587576571,18.3283577345226,0,0
92,207994,206013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,933,0,0,0,0,0,0,0,0,0,0,0,0,0,123,35,6,0,0,0,123,35,6,0,0,0,0,14,31,57,51,80,0,29794,193090.283344119,191214.212398157,4.76193224169148,25.5732318376145,28.3331595281502,6.94162544674136,437.650374646569,563.149610814373,445.637430214056,37.0401791026314,7.32207928024772,13.1295204320541,18.4368264179743,15.6696073960664,70.5917681535074,99.5970987229007,80.266370314108,13.9486466277073,0,0
93,178120,176365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,3,1,0,0,0,0,0,10,30,45,37,66,0,27534,164256.831486625,162597.520602889,9.25100264855696,20.4322364870969,34.311238499164,12.1752054888628,371.865840859534,510.118268359301,391.400734139737,35.969491998866,3.99071815786832,6.67640609973284,14.5921767625876,20.6905430788808,70.5629061878952,77.2121379363823,79.1597053173751,8.74447444335308,0,0
94,150520,148959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,108,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,0,0,0,0,16,5,0,0,0,0,0,9,30,39,30,57,0,25191,137826.301466242,136355.453055204,6.47198078926544,18.8446761716023,24.4133442813445,5.0457039244917,309.399289375718,442.549005412892,348.60437481792,35.2069220590267,4.62726912582529,6.9983493415198,12.6210363938656,18.8223731860892,69.4442925467259,88.069184779759,72.4809209952665,6.41500529045329,0,0
95,125272,123913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1314,2040,0,0,0,0,0,0,0,0,0,0,0,0,0,625,431,234,0,0,0,625,431,234,10,10,2,2,5,32,33,37,61,0,22476,114054.294213908,112760.71758935,13.0659997681308,27.738451138124,23.823951730492,12.2598863360712,245.870937006452,379.135467515125,310.248884321891,30.9508608917474,5.79897313270807,4.91829550853113,10.6469940442527,16.543627667375,67.1239345777811,81.6023479067634,60.3190375274837,5.3924880575135,0,0
96,102735,101541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,247,0,0,0,0,0,0,0,0,0,0,0,0,0,58,36,12,0,0,0,58,36,12,1,0,0,0,7,18,39,19,41,0,19860,92752.6042572707,91645.8047419037,5.54891992950722,15.9061021718584,13.1570011684332,4.52633653634206,200.605347923664,323.795191361178,255.383176498137,29.6762070559406,0.871766479494212,3.99760855005067,9.85290078499872,13.4133853136982,57.1558900291615,86.8893787795663,74.7049276107176,12.5746049002739,0,0
97,82834,81830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3771,6150,0,0,0,0,0,0,0,0,0,0,0,0,0,1887,1237,596,0,0,0,1887,1237,596,31,18,1,1,1,25,21,20,35,0,17403,74110.4838328694,73155.9762620855,30.4710649137125,27.4278286464368,21.7456844370325,2.79709434611966,165.716596434975,250.757625745762,202.245903827163,23.6279320523561,1.70316508863075,3.09290576991893,9.41193236534407,12.5926420993149,41.3418849452864,90.3293194580651,66.0411920058371,7.80950619563932,0,0
98,65396,64552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1910,3323,0,0,0,0,0,0,0,0,0,0,0,0,0,1009,595,285,0,0,0,1009,595,285,8,9,2,2,1,11,9,23,35,0,14652,58024.4169869312,57245.5434918505,1.11424611812666,9.94141098334356,5.84045009448515,1.18818038451403,156.985883435922,213.531924474571,177.934781459407,19.9082611021099,1.29683491136925,1.49121186311608,8.34496870583642,9.56684144597992,41.3824425842613,68.5327523814108,41.3594040854564,5.48209258634597,0,0
99,50709,50011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,55,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,6,3,0,0,0,0,0,4,13,13,15,25,0,12009,44704.1344351709,44068.0279797178,2.52703441088738,8.55237148765922,3.41216458661837,2.39697206171093,0,0,0,0,0,1.59551412693905,5.34461032887235,5.40024461595455,160.855684924139,235.244884066423,187.04528616492,26.5410391741848,0,0
100,38675,38117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.10427821536756,5.63889784943936,5.84188502514206,3.5030119806284,0,0
