"id_draw","IndividuakRiskMultVariance","alpha_lesion_adenoma","beta_age","AdNaturalHistoryPropensity_Gaussian_Variance","AdGrowth_Exp_Rate_1_to_6_P","AdGrowth_Exp_Rate_1_to_6_D","AdGrowth_Exp_Rate_1_to_6_R","AdGrowth_Exp_Rate_6_to_10_P","AdGrowth_Exp_Rate_6_to_10_D","AdGrowth_Exp_Rate_6_to_10_R","PreclinCancerProg_Exp_Rate_S1S2_P","PreclinCancerProg_Exp_Rate_S1S2_D","PreclinCancerProg_Exp_Rate_S1S2_R","PreclinCancerProg_Exp_Rate_S2S3_P","PreclinCancerProg_Exp_Rate_S2S3_D","PreclinCancerProg_Exp_Rate_S2S3_R","PreclinCancerProg_Exp_Rate_S3S4_P","PreclinCancerProg_Exp_Rate_S3S4_D","PreclinCancerProg_Exp_Rate_S3S4_R","CancerOnset_Gompertz_Shape_P","CancerOnset_Gompertz_Shape_D","CancerOnset_Gompertz_Shape_R","CancerOnset_Gompertz_Rate_P","CancerOnset_Gompertz_Rate_D","CancerOnset_Gompertz_Rate_R","pSxDetS1_P","pSxDetS1_D","pSxDetS1_R","hr_SxDetS2S1_P","hr_SxDetS2S1_D","hr_SxDetS2S1_R","hr_SxDetS3S2_P","hr_SxDetS3S2_D","hr_SxDetS3S2_R","hr_SxDetS4S3_P","hr_SxDetS4S3_D","hr_SxDetS4S3_R","lp__","chain"
1,0.652801243034269,-6.65356283456288,0.0464322320563517,0.34645109098775,0.024086435926514,0.0101832303035075,0.0288067899360268,0.0052996862315918,0.646001412773706,0.374923864296182,0.217055830825261,0.279040220976968,0.324536221225558,0.221103264041578,0.345093637951592,0.331729250322742,0.517645355707752,0.580669148369729,0.38240357079861,1.49584752984034e-05,0.011743064674849,0.00522788281034613,0.0321826374279318,0.0032241219472636,0.00626012175330911,0.0214108673411766,0.0271525204694018,0.0276744127933244,5.87409529028885,6.40871896612683,4.28179500097234,6.49047330647004,4.42968697256832,7.1537194514803,10.1100156455095,10.3200615509249,8.41752411857772,-151.506809743677,1
2,0.824463309586329,-6.62171064136558,0.0465715499235063,0.391560442710314,0.0181555599280103,0.0105746142020673,0.013924997470253,0.00589904949689383,0.361609689674464,0.36075342061619,0.234439358360466,0.295803790104461,0.365001876797981,0.215063018244157,0.334133728730893,0.355755781593414,0.51886401860836,0.53526646947889,0.377129106838611,1.42688360699023e-05,0.0109638823089666,0.00122475691403082,0.0305275190153226,0.00297239949703646,0.0104174071186713,0.0245171880504803,0.0332752930199533,0.0322401082219221,4.68487897724561,5.306113684032,3.72577666401455,7.26970763904719,4.06050077651172,7.24737121646208,8.31129977869493,8.71656653089483,9.09422808888547,-149.580346412379,1
3,0.710611727304661,-6.62789307106268,0.0461730224316577,0.264480234519818,0.0284690316348471,0.0103844902197858,0.0151899178446762,0.00564598639233176,0.475674510144841,0.377659195394581,0.249972569564085,0.316321010495338,0.392027177959001,0.21553923011709,0.303433802953553,0.314136679295652,0.515706837937739,0.49969112586321,0.37072915159469,1.20742419947747e-05,0.0114571478991541,0.00354307171342735,0.0376779922209507,0.00341828226946715,0.0123192490629184,0.0225656259129622,0.0336090509913932,0.0343174562174703,4.74158923075035,4.54434437399772,2.69571728202225,7.04459824042877,4.13246121325169,9.67014978679752,8.71986227340071,9.10010879113078,8.15192981909015,-147.497467521672,1
4,0.672499322649673,-6.62227161919269,0.0461651869433363,0.388201956603556,0.0143303302221506,0.0100418491126647,0.0166581166656875,0.00583632750256563,0.397005126313279,0.327799121446022,0.236574967326124,0.302555206557898,0.359102900075781,0.24212059742959,0.332782748352299,0.412730632597439,0.51748637616743,0.677764448851491,0.559172886357794,1.22624096328215e-05,0.0112967674716539,0.00418866595649837,0.0348901748466926,0.00325868926151683,0.00816437392669776,0.0265782467828535,0.0299790110241594,0.0368270645141787,4.82554998807033,5.99891747206845,3.94812795138921,6.98203550429111,5.43157937201555,9.42308508002493,8.0910532239342,8.82587968851946,10.9664294590489,-155.887236474183,1
5,0.749164528936931,-6.64466035528666,0.0464375362464664,0.341203073129978,0.0262137356288298,0.0126270697166811,0.0113126710867154,0.00505811108138648,0.406279873082112,0.379904931903495,0.220215228569083,0.310300345082114,0.372844571364099,0.212876222017298,0.268334874120432,0.345985396868796,0.516225512154897,0.515626570544192,0.394525415033589,1.91897153195007e-05,0.0120705836542365,0.00185501158271765,0.0347634615461656,0.00288950233677568,0.0133275845499219,0.0201797374355744,0.0306818518725482,0.0358259107181061,6.15025920414274,4.78899563154009,3.17423861932272,6.63277078359278,4.85383743895474,8.72136698056013,9.55640790876563,8.23138214906104,9.4725080978133,-152.189619503536,1
6,0.68413402034208,-6.65303270733986,0.0464712417164587,0.316970025875936,0.0194923924764007,0.0111763665271309,0.0298477676987328,0.00709227087262465,0.480025666075076,0.353093993262991,0.223991558418446,0.279444152215256,0.351182537281968,0.270459662348867,0.299655352476375,0.379230797801235,0.516428913021603,0.509960744258711,0.37547733898683,1.38891749463221e-05,0.0127789301668324,0.00511016281385408,0.0362532604316502,0.00303022517881157,0.00578296205175914,0.0204695622287779,0.0288371577918256,0.0336209100302352,7.32873312792381,5.26864845587299,3.52552973623598,5.70678566595732,4.31970793377765,7.14624680334675,9.75476421233405,8.53094908873247,9.09509960154975,-147.488671230486,1
7,0.719496046888557,-6.53909346323973,0.0451407998063181,0.357306322836966,0.0155453638573412,0.0115696178135754,0.0147966951669464,0.00587025395731646,0.459922863285223,0.334291769949734,0.220204714626115,0.315952022807666,0.35483800351048,0.212140802555889,0.32639226775811,0.433009619025057,0.485342865144382,0.544287037598623,0.53789177168222,1.93250259059236e-05,0.0100098094770242,0.00484861193388618,0.0323201060960521,0.00295471173442407,0.00758735041436213,0.0211056817171509,0.031298742873429,0.0364529510357237,4.85029164351897,5.6895926881459,3.59851210466056,7.0224938290297,4.11266371702748,9.76028216902943,8.52999717912673,8.14612344520095,10.7797332162448,-158.444167957052,1
8,0.722633269893301,-6.65596637050289,0.046785725629956,0.331758224278239,0.0229121509856974,0.0100982110772563,0.0178283759493102,0.00544654348193898,0.555928840962141,0.355168000809202,0.222595677179242,0.307331797562381,0.343444040213092,0.247123962299778,0.315766736212974,0.405201169244791,0.518976698486593,0.585184408793119,0.49867436582173,2.05870981374034e-05,0.0103135370688052,0.00241979760485597,0.0331051929278441,0.00333478920359898,0.00967373859983155,0.0224076358396762,0.0290811440699539,0.0306740019080907,5.39257379045254,5.4385317262689,4.40045376525751,6.95855953619426,5.09767867234636,7.82167263089985,9.76749600322006,8.6878394386498,10.2919925435173,-145.052660649247,1
9,0.780458958575839,-6.58882639434184,0.0455132256445727,0.358420172412119,0.0215565251506247,0.0112845551512808,0.0146443805543133,0.00548674846936447,0.532364368848928,0.361273966770574,0.205903784689738,0.287591610931831,0.362517213077274,0.210001471159947,0.30068869488704,0.341729461679844,0.50102886390541,0.573542957321144,0.445871791355112,1.80077837991374e-05,0.0109571115434826,0.00316038901372969,0.0320866992242521,0.00292300861004925,0.00986344636670161,0.0229863776923052,0.029938229450309,0.0320807964874434,4.64230308257325,4.98279451660617,3.27556089978677,8.01936082303558,4.89883670195642,9.36844290874809,8.35039204637537,8.67792989023605,9.84506809680319,-150.671166306653,1
10,0.81178567540028,-6.53725079876776,0.0445850327463752,0.361001828175407,0.0148191809272569,0.0119860631577599,0.0232208383126433,0.00526274824550624,0.344827125815861,0.351033469241281,0.240134397641443,0.258568338270472,0.397573759953665,0.226238690420733,0.32494154019465,0.404538145519653,0.506347285734797,0.550667763006052,0.543037323590535,1.19246466958148e-05,0.0126316705899452,0.00484444416945548,0.0342370967930101,0.00296249514365346,0.00557105328115362,0.0229095004701096,0.0264974059751254,0.0377961965293394,5.17552836271041,6.58463565744149,3.46397654655156,7.09287677873419,4.41873362996563,9.77079794442858,9.24923897086893,8.86879883610337,9.60430435956922,-148.224859372002,1
