"id_draw","IndividuakRiskMultVariance","alpha_lesion_adenoma","beta_age","AdNaturalHistoryPropensity_Gaussian_Variance","AdGrowth_Exp_Rate_1_to_6_P","AdGrowth_Exp_Rate_1_to_6_D","AdGrowth_Exp_Rate_1_to_6_R","AdGrowth_Exp_Rate_6_to_10_P","AdGrowth_Exp_Rate_6_to_10_D","AdGrowth_Exp_Rate_6_to_10_R","PreclinCancerProg_Exp_Rate_S1S2_P","PreclinCancerProg_Exp_Rate_S1S2_D","PreclinCancerProg_Exp_Rate_S1S2_R","PreclinCancerProg_Exp_Rate_S2S3_P","PreclinCancerProg_Exp_Rate_S2S3_D","PreclinCancerProg_Exp_Rate_S2S3_R","PreclinCancerProg_Exp_Rate_S3S4_P","PreclinCancerProg_Exp_Rate_S3S4_D","PreclinCancerProg_Exp_Rate_S3S4_R","CancerOnset_Gompertz_Shape_P","CancerOnset_Gompertz_Shape_D","CancerOnset_Gompertz_Shape_R","CancerOnset_Gompertz_Rate_P","CancerOnset_Gompertz_Rate_D","CancerOnset_Gompertz_Rate_R","pSxDetS1_P","pSxDetS1_D","pSxDetS1_R","hr_SxDetS2S1_P","hr_SxDetS2S1_D","hr_SxDetS2S1_R","hr_SxDetS3S2_P","hr_SxDetS3S2_D","hr_SxDetS3S2_R","hr_SxDetS4S3_P","hr_SxDetS4S3_D","hr_SxDetS4S3_R","alpha_lesion_ssp","beta_age_ssp","hr_SSPGrowth_1_to_6_P","hr_SSPGrowth_6_to_10_P","hr_SSPGrowth_1_to_6_D","hr_SSPGrowth_6_to_10_D","hr_SSPGrowth_1_to_6_R","hr_SSPGrowth_6_to_10_R","hr_SSPCancerOnset_P","lp__","chain"
125,0.7989765277972,-6.01570381530328,0.0253338021060908,0.478480101681241,0.0692318728173505,0.0510587249192433,0.0674831460434445,0.0152056424898737,0.0258482930639475,0.0451583287926826,0.249129348674977,0.100712500158798,0.246614489999408,0.0665026204847188,0.338785023785829,0.431371805040543,0.232392919877064,0.440177705757956,0.300399156410525,0.0433772377826868,0.0233461095591199,0.0577368036478657,0.000468143068798437,0.00386401181644622,0.00109042217721343,0.030803602102518,0.0280572779182213,0.0994305041951729,1.67310197314647,12.7955966083326,3.72064946204099,5.3433136104356,1.59917162442345,1.0344276446868,1.00119932098334,3.06180530154378,1.2526971467773,-6.2635489448265,0.00258412620319787,1.82139867374032,2.14679404707919,1.46137206379765,2.37990510621924,1.67925249192265,1.84029159599478,2.120734164132,186.813785793046,1
126,0.755067817315781,-6.17466385133622,0.0289392192191189,0.334979841311354,0.0508746612469803,0.0387931941032972,0.0476559259371063,0.0165639488129869,0.0513539978576029,0.0554003780293958,0.205721800451922,0.0998144058920703,0.151276352438752,0.0783502446902898,0.272788145165923,0.441370139305236,0.372931936121691,0.643496503695693,0.413647301361731,0.0400257038622199,0.0185010901515604,0.0630047343101199,0.000646823851532736,0.00497482969085583,0.00112026536892788,0.0228315533681184,0.0252789335198819,0.0612578116535286,2.73128398541215,10.5759702015131,5.63556911612104,6.86447294451984,2.93636708935963,1.3947900064526,1.81296700589056,3.98736319232408,4.95366564215975,-5.63924326283872,-0.0156987132361188,2.03486187960361,2.10760196282852,2.12543859146771,1.73194537953992,0.786133907793175,2.45301250573635,2.21790116465237,200.761050066852,1
127,0.786568956008479,-6.32371843800645,0.0293906103636782,0.46766199224596,0.0661180065459815,0.045278007860862,0.0637993052788279,0.0156246770121443,0.0280573139907475,0.0547341129136483,0.0677258379228482,0.221947943921738,0.35147934603393,0.116288974668074,0.30119340873752,0.436822344293976,0.264620052983657,0.532297011066509,0.50685324148402,0.0418160046750233,0.0224374925961952,0.0581343346756825,0.000818932719402961,0.00411075418052051,0.00115262505022172,0.00970373428186165,0.050979853160203,0.13328966992035,13.8239915026767,5.99613248519618,2.3281132342176,3.17313236013729,2.25116627350664,2.11821323698525,4.40020980226718,2.91353157506923,2.83448003428527,-5.79962879419574,-0.00891013543933767,1.98747231582448,2.28139621221193,2.0270672026625,2.42824348017604,2.29640935583559,2.34554443070273,1.32374214355309,201.543182614807,1
128,0.787146586992806,-6.05990211783545,0.0263265918447234,0.33871653464034,0.0470339508967468,0.0294468981961318,0.0399208562497912,0.0195827275988366,0.0334081603163234,0.0735309633059272,0.237783806956135,0.111876997256988,0.16512321924266,0.0625287487924221,0.33077728824812,0.443909138042591,0.310311289927494,0.288866730959501,0.427163680505124,0.0426384864958904,0.0225373356649963,0.0613171822962227,0.00042386500787074,0.00497594666446775,0.00103861934051596,0.0266278412364101,0.0273967914162225,0.069480882295356,2.12264999914507,11.2977663421814,4.47427943644325,6.52914688133996,1.13795370796791,1.55621588254064,1.44893802559965,3.53867950937947,4.64674215038198,-5.94488757982996,-0.00891543602860022,2.397155371932,2.15484557277417,2.08696971852804,2.37804281713692,1.77472456399287,1.66135003203342,2.2534410140468,198.404325914452,1
129,0.75592524753449,-6.10565081279663,0.0276556555628404,0.337065892530867,0.0414327373988365,0.0468266314287345,0.0507494277735305,0.01328703287045,0.0368035620755611,0.0402628857164537,0.153990820566847,0.247782826670329,0.351342650603474,0.0611377815547702,0.279254808275904,0.372999283535153,0.21302843537482,0.592862685239532,0.330259107370428,0.0382942831103865,0.018122908864799,0.0573468186523326,0.00140838374473327,0.00464439028440106,0.00100731803663066,0.0145219690671868,0.0607515550164957,0.139378448815519,3.71985513647285,4.09620388277122,2.00801375785402,5.6794793035076,2.3323745077156,1.05082849947959,1.66703381533111,2.13989806782145,4.71000589347672,-5.68408830769089,-0.0131709534250685,2.3199871924682,2.34506310150438,1.52874864789795,2.37311434367965,2.33407499739179,2.3929377867804,0.834833010166062,197.348844039903,1
130,0.797194538742395,-6.26733276743453,0.0313691503326709,0.421615821751343,0.0472974347610263,0.0457815345637482,0.0518056074098817,0.0187770642989954,0.0377037809209389,0.0489568190162209,0.245783850284191,0.0903095790515546,0.202659623246473,0.0599629780471002,0.323386695397283,0.426511476429345,0.290457819445637,0.647453550860202,0.347259435380917,0.035216226996247,0.0174024157908103,0.0571016637868821,0.000864283895532601,0.00497751571842175,0.00116954133032264,0.0273573603631224,0.0247082315798039,0.0855210560423895,2.04021184495736,13.1418369486614,4.0335986490439,6.80107219883808,2.71198758985458,1.0560985338602,1.81527117892583,4.34559950452062,4.65643161416316,-5.60992349293118,-0.0165146847426378,2.19849025606455,1.64909420957737,1.5588572162095,2.22927913410694,1.82069955101835,2.3891790452822,1.62935224450346,195.18558403669,1
131,0.775978489336273,-6.35335740703764,0.0311272910552359,0.490491898278556,0.0577156263126751,0.0543884691119334,0.0414540800781582,0.0168207549509065,0.0367419318713246,0.0686670750286217,0.193514717001885,0.112391298152923,0.212673275254014,0.0664416211896704,0.301503624462554,0.422999164709532,0.208119020214395,0.646583747233117,0.615766500105389,0.0362625463307633,0.020893003448269,0.05405033676335,0.00108513862991078,0.00430524049730597,0.00160759915956999,0.0237983212744943,0.0328590143407947,0.097448855445105,2.83540508403424,10.1422048648824,3.56500539539684,4.76037026291996,2.40493445861492,2.64371817970299,1.28568301530529,4.06475373983951,4.6426135580243,-5.9446179582581,-0.00555481069432216,1.86278265921477,2.30798730268215,1.07592572329534,1.85154015760615,1.4214848016081,2.12339148162904,1.07360868033072,203.097167540231,1
132,0.788895809639734,-5.88541142800235,0.0227523707186519,0.311123950925316,0.0535026352972442,0.0202104160424754,0.0413991707104453,0.017726635376983,0.0536262920963382,0.0779922911177526,0.239125242712248,0.122846682853205,0.234086057870943,0.0998486881753218,0.305804770506117,0.423329950170845,0.464674132595712,0.63749775284051,0.364579247230414,0.0447217917009028,0.0236462731569189,0.0577477203893598,0.000375660829726814,0.00473683815571087,0.00112128735882421,0.0255776454587165,0.0279258700777473,0.0916024424254542,2.93526563088297,10.3052386230154,3.54590227112486,6.45857931757823,2.88305272931308,1.38817093390384,1.10198953737096,2.03493261277381,4.83861770024953,-5.85288753512505,-0.00904614969793185,1.8282382145963,1.99679438342284,2.44088007440842,2.05706856494172,1.33576812032254,1.75127233994903,2.30980331804643,195.655015534721,1
133,0.77435384686032,-6.18501083260679,0.0281860847822386,0.45746944790165,0.0533973587965486,0.0269991278480963,0.0616615241074349,0.0179478834745184,0.0383024008996382,0.0573073722710467,0.249009580765016,0.0953314833167763,0.152680023803097,0.0840243331413137,0.340445414991885,0.423578223351023,0.407623061350933,0.649316480649831,0.349921028965004,0.0369041268203365,0.0228232895838093,0.0610283079717224,0.000657304900043284,0.00495221166035897,0.00102513061291162,0.0321775078430773,0.0254821653100633,0.0630677604486279,2.15890312300794,14.4206847417556,5.12063477924842,6.81088847492346,2.46788339109207,1.28957771839646,2.40471602982425,3.49708479155425,4.34061660299181,-5.68501265967145,-0.0134171883724736,2.05763896629771,1.89439446169368,2.47787352316405,2.4820178341068,0.910485369162795,1.70282120120826,2.24206125224433,196.62342937697,1
134,0.795610596009355,-6.25604235330188,0.0295501651122398,0.414300182320465,0.0486044978693708,0.0203226204479108,0.0529358505471832,0.0166691292341155,0.0695719927479571,0.0599015223292252,0.255601592681854,0.0882573593831059,0.25164675901498,0.0713888413633973,0.327614923247693,0.427135107728901,0.336048594497263,0.333133106225928,0.553608408649887,0.0401707654049867,0.0263526760748967,0.0586994112336991,0.000628871901659552,0.00414878704768515,0.00101549900898397,0.0275506634272832,0.0213047867255614,0.110802519762635,2.32768013564076,16.6107531546206,3.5112605673007,6.64171336698032,1.43442530481504,2.24039395598517,3.3830825539438,4.46412088452511,3.69543446699019,-5.85102257648842,-0.00845531135149123,2.27672730101717,2.34078337577823,1.99334343104914,0.804618804390915,1.83499717499157,2.4617473250629,1.59815277087088,188.820426431274,1
135,0.797784688959741,-6.42149479659904,0.0335355871216394,0.485247697252876,0.0620667430248635,0.0624482302224675,0.0455176190161529,0.0230077683864573,0.0351631474606171,0.0439061437617124,0.230952147709066,0.127547858162024,0.224318960354054,0.0662091282771351,0.347927964932109,0.424215242545438,0.292052468042962,0.609750208242894,0.463180681885326,0.029047310176316,0.0148029136603525,0.0568074844210201,0.00130122754251789,0.0049870742470196,0.00150643463580176,0.0254118719256759,0.0365094735325527,0.0998617557390969,2.71687487985782,9.88221002939401,3.62819612330919,5.82865466903608,2.52044900938839,1.92435217831079,1.05771525674277,1.84974717273878,4.64646349863349,-5.92185335438297,-0.0066016398536877,1.93329246235857,1.51250051947194,1.0171316778995,2.19726678622919,1.26488363919511,2.1216814021768,0.933428688086805,197.391459506454,1
136,0.794877373073993,-6.32480538612577,0.0311648559656162,0.45292670031134,0.0581680360632279,0.0377151047179961,0.0386570185200633,0.0149717802095055,0.050914970738619,0.0488814767948902,0.0854940023670525,0.237380030810509,0.32472950294392,0.0885620632704218,0.267696935944604,0.428868848024977,0.299013573355632,0.639810307846073,0.416805192710172,0.0380471231589638,0.0166148121288485,0.0596073898455902,0.00118961532109981,0.00482907765243466,0.00101165327304368,0.0109345256155316,0.0554528830693533,0.13819518711344,8.58432826740853,4.63933861642637,2.25041323886884,4.97994969017444,2.61685038287183,1.41647706440621,4.19757024024792,3.89206688160124,3.94909010380078,-5.54843911483438,-0.0177106792159037,2.39900198204514,2.25054117083973,2.27497653097101,2.38726934395054,2.0109146777996,2.46120417335237,0.936376091918544,191.495981346685,1
137,0.791787260085607,-6.01268516564128,0.024441967677217,0.381172696103415,0.0458403299286346,0.0244682245068008,0.0523061051653197,0.015607558790398,0.0227362070681269,0.068072697662173,0.242736482386406,0.159422048453905,0.183257070292948,0.0672032039183478,0.279778236855231,0.447735635647677,0.263692557629136,0.443913945243406,0.394839581336516,0.0435574403901574,0.0279726146487782,0.0580577127368552,0.000450012430763319,0.00470327861785057,0.00114514241857511,0.0281964775355267,0.0382857805701991,0.0752059946548034,2.14049785494722,7.71709978898031,4.57560632059068,5.49687735746764,2.19601825842291,1.41080464554143,1.21559548744525,4.71224729563394,3.69937171519321,-5.98039235176412,-0.00458163013788168,2.47367082660638,2.28739858318985,2.45508987314215,1.98788629286412,1.01076449089527,1.22054395981452,2.33920502443077,190.651933458995,1
138,0.783538027065149,-6.25002223890678,0.0294650995142273,0.461204225447257,0.0662323702040016,0.0580411191865534,0.0553948065301396,0.0161901924946183,0.0259635888420698,0.0447149567672486,0.128225876978589,0.244864678427875,0.342326983613692,0.0618886512673161,0.296629291750655,0.438800105056792,0.217794387020147,0.627666964664313,0.412281684596872,0.0393735266376886,0.0189301608588043,0.056209321280796,0.000939415535945516,0.00427146540158782,0.00126175715796387,0.0142178928807855,0.0563165411707385,0.146296379976323,4.46168129535076,4.93089030166394,2.34985661504538,5.22929604534176,2.40427692828606,1.0261347559,1.27363529405768,2.07981883251465,4.70462854362512,-5.6654620588401,-0.0135274375574642,1.49214654043626,2.22944893400913,1.95958993577015,2.45105635965146,2.39724599007279,1.86500425637973,1.2004204115807,197.560161932595,1
139,0.772765569086984,-6.37501383758064,0.0307154858924435,0.34713189475764,0.0530981418789572,0.0535673221612029,0.0596005312902656,0.0166835280162225,0.0350527457418593,0.0480130851771641,0.149857252417441,0.235542407889011,0.322204750232639,0.0751607076527347,0.327556247816437,0.419671912663742,0.32104230988914,0.338011987109438,0.557009966124377,0.0353520082222325,0.0183659585591148,0.0572370882047772,0.00132612779169601,0.00481827743354324,0.00117253513770887,0.0183031608446633,0.0561373064934099,0.127532308115217,3.87542861171099,5.12824914137767,2.59958202394281,6.75113052222622,1.16762002954778,1.92685064820739,1.92336185324279,4.32195881674281,4.76160519491583,-5.67612897762715,-0.0127839906972009,1.68810390372459,2.10854031639289,1.3326906168912,2.47704903373674,2.04848262948413,2.03461752929536,0.890443914552306,206.213487792098,1
140,0.792776777975075,-6.14668401696378,0.0278103160478767,0.449556128682997,0.0543759629811433,0.0273072005706223,0.0504634214050124,0.0166893569009666,0.04734120913232,0.0569604700790388,0.229534408737443,0.0996577609704922,0.199972722208778,0.0607268618565038,0.311768020142179,0.32915616659515,0.273752615473922,0.515914209956943,0.216934189546002,0.0348026176373034,0.0248486342078946,0.0605903841069935,0.00120164466617502,0.00463412357241968,0.00104035615811028,0.0284476295374807,0.0262548776228827,0.0907651815543307,1.76022834938109,13.1596934569333,3.03927713470187,6.39568776232334,2.38246459283145,1.20570535283119,1.68457499617837,3.62696430545753,4.63936025685382,-5.77002624674076,-0.0119098487999795,2.11815733810035,1.82825492628025,1.89077094943871,0.811386983983984,0.766444601477658,2.15499515233617,0.918716383696816,206.15109658537,1
141,0.784727979142773,-6.08404850376616,0.0262180939524279,0.405161315297918,0.0435305681187063,0.0509142956722798,0.0551330852754568,0.0191226876379187,0.0372735045110991,0.043329265387494,0.239357740759078,0.128965424420389,0.197748628426594,0.0639450601450298,0.331188482786368,0.352791700147658,0.286602488797949,0.574875353155555,0.363349599712097,0.0410218409657965,0.020514682432188,0.0617427199096582,0.000760690453115457,0.00426993486455879,0.00100314263949598,0.0288640200858212,0.0316901638493479,0.0819766495919477,2.25411530434106,10.8141291571501,3.97621272951152,6.28914422080862,2.34762271872199,1.80090948865118,2.13173959279446,2.32313300209326,3.92467005750571,-5.84303258016587,-0.00958706265043352,2.25113519031232,2.23136341351694,1.4697943760136,1.09454633442444,1.78585457086255,2.43583272834925,0.893860195320519,207.508164025383,1
142,0.776334904987507,-6.27001536773912,0.0308683206749311,0.420758931429505,0.0504087494810999,0.065970918490875,0.0402576258859273,0.0207832903244417,0.0295959612550222,0.0458748688469556,0.254696654692167,0.108462652810801,0.215729515386056,0.0695879546381289,0.326975708262971,0.396725128707436,0.356012282173055,0.479206568745947,0.417417231775486,0.0318662097587438,0.0170556145134339,0.0642115750296112,0.00108713079403136,0.00465428452412972,0.00105400580292369,0.0328363882684541,0.0275741953499689,0.0948659486217288,2.01964530275711,12.8354203745265,3.44725167402417,6.87863808668788,2.06319230308368,1.54532361661043,1.50682987957454,1.25189532446266,4.88458688647619,-6.00186186114415,-0.00506495833101007,2.32956040666327,1.88655735173267,1.5521309394826,2.37952312824143,1.68062230890899,2.32735004815563,1.01828849775648,207.770751913539,1
143,0.722250016036858,-6.09557266226012,0.0268014782023755,0.397568242029074,0.0499580198002877,0.0473409247036607,0.0564080093104828,0.0154385197227525,0.0372897734824199,0.0410974370404558,0.0730338225666939,0.26985477726997,0.325410866284401,0.0985053890041765,0.308106070265149,0.379973113871755,0.237797341826356,0.619496908875449,0.587908423535138,0.0338546381964674,0.0159843013960823,0.0595169335181397,0.00170151878920955,0.00499026491696154,0.00101178663669929,0.00933933194023299,0.063560108146941,0.134217943611297,11.5462690432395,4.49290227082107,1.98074239062047,4.03210506639535,2.34159557530569,2.6729423045177,4.671824956034,4.77434768815494,3.28381290162111,-5.86700886456023,-0.00741351032888996,1.98249960433789,2.41442366768506,2.08877123030359,2.46644783583374,2.41987439874444,1.93294450809838,0.870896732043732,198.361812865377,1
144,0.794320120117723,-6.36953161161009,0.030506801535126,0.419065274719244,0.0444217094263922,0.0319202233542436,0.0695490717195018,0.0184978560813646,0.0463599539857129,0.0440507134693347,0.198613561371367,0.0974139972716386,0.216208766831392,0.0611365354466084,0.305295754302811,0.448523616023728,0.238026629323146,0.623324107365861,0.381220792047466,0.0288993081823011,0.0246099608752485,0.0607641002355654,0.00207266920096384,0.00487153007983492,0.00106915543070476,0.0233713800725619,0.026815107527939,0.0930596353766302,2.23326717201701,12.003739546083,3.79354116062298,5.61678302072452,2.55504391926235,1.32413546482388,2.21693023397555,4.99618412119938,4.28311533826181,-5.60633612837016,-0.0158938166026412,2.33900883076218,1.92766908144866,1.99052835129596,1.53185460641992,0.631530805845127,2.45477685739774,1.02197643359281,192.373216580847,1
145,0.799469503069998,-6.39261665313866,0.0325900955480095,0.374423528080093,0.0498660478232317,0.065321659403104,0.0424615736019183,0.0143508583818214,0.0382325429643035,0.0591754821267839,0.114019841727531,0.26868419958991,0.268706944481258,0.0860571052302277,0.325909411623035,0.4441708550569,0.278890425756023,0.639857054157945,0.498474625657289,0.0339435916869276,0.016131194466018,0.0596957013643166,0.00151006441970772,0.00483196661511486,0.00100917426537576,0.0138456598278448,0.0659886617692388,0.109101141682282,6.13496202177907,4.47554048343519,3.3701702916265,5.47172085404949,2.6298205422629,1.73281943336776,3.78561840159818,1.84518523019771,4.89778059526549,-5.57671645018334,-0.0165891933589658,2.11492320736411,2.47915111558784,1.25830859327169,2.42701221406585,1.89993454871111,1.51502045179502,1.00434861323695,193.22719328132,1
146,0.790543349756552,-6.43660678929837,0.034161972236536,0.348346559876312,0.0559202346659646,0.0619870391390425,0.0403752458578656,0.0170714878430976,0.0382556589276763,0.0450860831178383,0.236984895233343,0.266935145890884,0.254388756342497,0.0658307975613705,0.31572222007447,0.360359500860056,0.219570910225428,0.429725906272062,0.48390688016298,0.0307637312560732,0.0153032292292661,0.0657135852697031,0.0014453681517003,0.00487830147011808,0.00101545235292708,0.0258152206702952,0.0624211381712095,0.0974537117310876,2.8482638258135,4.40107568329456,3.03677943953263,5.26906940193655,1.98715865850685,2.50367084772183,3.05805831978005,1.2896614993424,4.01133867741411,-5.89033322550987,-0.00762023475145738,2.0907559364231,2.22231075599744,1.07939135438354,2.40500989439052,2.4185759808127,2.26015176262566,0.810818575879714,201.487786791791,1
147,0.691562086162246,-6.28082405917222,0.0292700401932575,0.308613038136654,0.0368478866083585,0.0639781405419835,0.0533444525781806,0.0195187308991201,0.0301800729294643,0.0543452962799859,0.125751976453725,0.212550307553379,0.299147667265948,0.0786652997639173,0.262691377545092,0.413514168865286,0.217973661666922,0.649177105770956,0.376856313949821,0.0350173329412244,0.0180118658119278,0.0587462548420989,0.00164112582137905,0.00494088053027201,0.00110598788973816,0.0138180251953793,0.0487614012470191,0.118527062869089,4.69227095408151,4.69288947537136,2.53959593861719,4.85555785354002,2.7794960240509,1.08820259414843,1.89000957356777,3.91589524430469,4.68147576959277,-5.72908939358166,-0.0107247925081356,2.13870892105699,1.85315526747106,1.43614809197346,2.44125851988243,2.41632098673726,1.95547662171263,0.888159160911461,197.516971297298,1
148,0.786289157166969,-6.60843879162716,0.0393469020605386,0.451180232756141,0.0646946708292588,0.0633802717553038,0.0379871314720754,0.0188218564325717,0.0442180941618413,0.0275939496359452,0.163898940247514,0.106204676761306,0.192794832306905,0.0681191708152417,0.336168602635216,0.350159838366064,0.254681677476601,0.576749826363059,0.505590451433019,0.0186788391297799,0.0125735051791105,0.0625829289667659,0.00321953612304884,0.00476682595905516,0.00135533968262863,0.0180714142752485,0.0282351564075147,0.0865311352314121,3.91147537998926,12.1095365809028,3.27883832610302,5.71736897468933,2.53735268059197,2.33214208440464,1.48812866967058,2.60670954614084,4.96225232590156,-6.3211748302286,0.00284765959565175,2.03106924215721,2.0009400963561,2.44680033210597,2.18550188103172,1.905914394733,2.42357018410841,0.896331422316081,194.770883605488,1
149,0.797432857665591,-6.3558013414358,0.0307468922574141,0.414112293476948,0.0480681952109386,0.0538533666386,0.0500594968366905,0.0144577352512339,0.057832988707627,0.0679356322648618,0.218738153529964,0.0961585503722905,0.157413364266862,0.0639061444963627,0.187298921380826,0.26207924991963,0.240580943823387,0.489484015117479,0.670722596331095,0.0413301401727006,0.0198832023610696,0.0606803404962091,0.000942645377674534,0.00481644562615568,0.00113260924252707,0.0250444319880555,0.0240645992596022,0.0676649771392214,2.42380668015336,8.44349858790529,3.46023435897937,5.46637682853532,3.5411011168264,5.03055505473636,1.06232198271468,3.02977973721306,4.76892469908115,-5.80657274252268,-0.0116102166853566,2.19430528875491,2.4160046281148,1.42195055153511,0.740770319607005,0.986293881922385,2.31848281829009,0.930375651234355,198.259392138467,1
150,0.767836570728417,-6.33842560060273,0.0304675335298905,0.331919612003927,0.0562791773655506,0.0491448087593704,0.0720037799331019,0.0176901406399072,0.0334234119848154,0.0477659802068025,0.0553280221005137,0.235523566801395,0.320898032294936,0.0975004951948456,0.344418537842331,0.410406400636541,0.220956767727782,0.632399563409489,0.632861117165515,0.0342238754856129,0.0215977784518812,0.0581781677984793,0.00141986263474983,0.00462038448583181,0.00111049301582635,0.00814709537759329,0.0531747700288617,0.117951877416907,14.5611872814716,5.64803024507804,2.89359631125462,3.56526293992728,2.4969143855628,2.65855756157434,3.29765558202727,2.78553634804847,3.15345066807253,-5.91348473709416,-0.00685946605525893,1.84741865673379,2.37827581848532,1.75232231225873,2.00996447269106,1.7732479908159,2.10342773738852,2.11644369939028,204.592580270426,1
151,0.785031284043728,-6.50252834303552,0.0349647517609618,0.468394826363205,0.0429406896357799,0.0419923385043731,0.0649343702186156,0.0199627346711851,0.0413948659470912,0.0359079651496906,0.236291285333675,0.092706865574236,0.183232848218046,0.0743918225247447,0.317394128929136,0.417572416316678,0.270625202361566,0.582084615156065,0.333939715291187,0.0280235131363444,0.0195719289866625,0.0583238158437714,0.00173745262661899,0.00464453639028568,0.00108223338555954,0.024737396221386,0.02780673813647,0.0777955123622826,2.98411086842466,12.7598925572488,3.9768901790059,5.06888530445151,2.51667612953088,1.03538792964786,1.32957814175974,4.8045197884635,4.15633375782573,-5.64073636751843,-0.015450165371911,2.26066922604782,1.83407169089324,2.34915241966436,2.34900549431543,1.2204445451564,2.36645848474394,0.942237899058693,198.302082895949,1
152,0.794635355789434,-6.40013643155752,0.0319028249062789,0.376342340635778,0.048586754741254,0.0486047773039148,0.0596943158295634,0.0179263353223826,0.0416005448565216,0.0494272944306148,0.119004465210324,0.175608703707869,0.229235697610147,0.0695826300034089,0.347217997555233,0.352909794031575,0.292536634078291,0.593205910352855,0.412090941220609,0.0365337453560929,0.0181435551666222,0.058620569854239,0.0014119240763084,0.00485081067417694,0.00102523552516906,0.0138830671198508,0.0434946950014553,0.0944671394217973,4.58806818082448,7.85946375257371,2.82613170925488,6.79833527401408,2.08363387939558,1.85045908047293,1.27856622583413,4.59032068992194,4.73687489059461,-5.71587244463045,-0.0137627504200052,1.92832543077431,2.30286578720494,2.34039718898041,2.37277554807636,0.711938939452128,2.48762510443099,0.922041627717991,196.416201734127,1
153,0.75425583644912,-6.27381193488865,0.0294891485919263,0.423564554416002,0.0566080311020842,0.056136390543935,0.0698537837410629,0.0151934774636037,0.0375844254972506,0.0320431005824432,0.0966223443789893,0.259413286126189,0.311545721544002,0.0911510519712581,0.243785847371958,0.438878203569187,0.29372390693599,0.5824435830154,0.615342721812463,0.0357360003945774,0.0166713236334135,0.0575565623467489,0.00125675153071889,0.00489412370679578,0.00113692106268518,0.0129609677927773,0.0574615335198517,0.128333537110928,7.61402004233344,3.98050324638929,2.57637599908974,4.89578160496714,2.81622015802467,2.38682735397113,3.78374940829077,4.61246065552875,4.46995914048645,-5.85096655532043,-0.00706370695159177,2.11301253828263,2.25518695906337,1.7032501142788,2.48974653500837,2.2852300159052,2.30903834544339,1.11521318037058,203.748620314787,1
154,0.797243547925416,-6.3376696814915,0.0327462330503452,0.484705046806597,0.052365795472639,0.0482859552408595,0.0548179410768987,0.0193865089750006,0.0373541356131043,0.0365811332939057,0.20420948824132,0.132539975377051,0.168963292469346,0.0606184465851528,0.284889488535365,0.42466066053893,0.249878628199593,0.516648452478241,0.567910967922804,0.0302345649990206,0.0153545474636988,0.0598177644241974,0.00127818304627732,0.00497626498430079,0.00119472006145647,0.02584495251547,0.035859006368788,0.0814175680966776,2.67708993999838,7.82181510938739,4.58752283775692,5.98603770193182,2.46206343186358,1.9463428504517,1.84443207865565,3.37283762939373,4.12556358421127,-5.89505316266882,-0.00929884856895023,2.12592716237851,2.00707219910278,1.21479954493852,1.6776149139285,2.40763013261227,2.14217907386633,0.927708063832015,196.499535024723,1
155,0.785416565885526,-6.1965272945405,0.0295787561297678,0.461425043037479,0.0429673100221334,0.0449495658136876,0.058052188951703,0.022675114229652,0.034710980096384,0.0667119097962072,0.255221617376545,0.0870267763258444,0.189612382540897,0.0628626228808589,0.216259437458719,0.424598372252371,0.297164278124186,0.536620862008553,0.499989596144968,0.0297397780262376,0.0202780716678307,0.053756865887939,0.00129248212617165,0.00473546998302725,0.00112826245322171,0.0300380230061215,0.024872045672441,0.088382990392769,1.98547996209064,9.29245397246891,4.01391107868625,6.22182961748275,3.24361304758304,1.90748811074806,1.19506056602732,4.71046669611537,4.31615129707618,-5.756046481965,-0.0112713130679287,2.18981851413103,1.39415470415781,1.40424333617471,1.58276403535795,1.25235516390443,2.19789010790475,1.05072302812556,193.059959907605,1
156,0.798892454699955,-6.22603629791434,0.030204793250035,0.451049964326786,0.0462808093892006,0.0444148128285928,0.046422993368285,0.0198919021565603,0.0312956130952272,0.0438609762257049,0.230421332450541,0.104500883104601,0.183533541421755,0.0757478616624666,0.285686945326449,0.366072838581913,0.356791093971749,0.596787548102203,0.336509556386105,0.033556514959669,0.0201273447595653,0.0597722224392637,0.00107842899464723,0.00455932368712902,0.00111654882063779,0.0299576704212841,0.0282039356579833,0.0822048052915903,2.3778126411509,11.0370531401238,3.59757399585639,6.87815085119476,2.5466665557664,1.39471229133464,1.11772445156333,3.595781334333,4.39480029846376,-5.8497033718351,-0.0090178961365645,2.11832604872939,1.67124670384403,1.87914784311596,2.31648912478557,1.24284827926153,2.21633388328036,1.03690214405289,210.509452025029,1
157,0.791672819338898,-6.33616848577244,0.0328152508776255,0.493343514505682,0.0569447870426753,0.0543286061483095,0.0441636157547795,0.0177828972979332,0.0328597885845068,0.0350480947252616,0.25575421880836,0.131722608016086,0.197203448334453,0.0628337180204715,0.332950245853423,0.439029765403973,0.262935769464156,0.523428835399153,0.347420777117632,0.0302254445515591,0.0192680186890242,0.0613308617479675,0.00130095650397382,0.00379274145621001,0.00127869147649048,0.0332643175687543,0.0352419855127348,0.0917425870087915,2.03657096346899,9.93194576592183,4.01513998595808,5.73346512962566,1.98347248358856,1.12534949028605,1.75517533834279,3.56134012008045,4.87566162167808,-5.97704918915712,-0.00578330901489025,2.17284990362543,1.86205666506838,1.61118916954761,2.18341280287443,1.82620047676899,2.45036397740813,1.09003653835189,201.001302072725,1
