"id_draw","IndividuakRiskMultVariance","alpha_lesion_adenoma","beta_age","AdNaturalHistoryPropensity_Gaussian_Variance","AdGrowth_Exp_Rate_1_to_6_P","AdGrowth_Exp_Rate_1_to_6_D","AdGrowth_Exp_Rate_1_to_6_R","AdGrowth_Exp_Rate_6_to_10_P","AdGrowth_Exp_Rate_6_to_10_D","AdGrowth_Exp_Rate_6_to_10_R","PreclinCancerProg_Exp_Rate_S1S2_P","PreclinCancerProg_Exp_Rate_S1S2_D","PreclinCancerProg_Exp_Rate_S1S2_R","PreclinCancerProg_Exp_Rate_S2S3_P","PreclinCancerProg_Exp_Rate_S2S3_D","PreclinCancerProg_Exp_Rate_S2S3_R","PreclinCancerProg_Exp_Rate_S3S4_P","PreclinCancerProg_Exp_Rate_S3S4_D","PreclinCancerProg_Exp_Rate_S3S4_R","CancerOnset_Gompertz_Shape_P","CancerOnset_Gompertz_Shape_D","CancerOnset_Gompertz_Shape_R","CancerOnset_Gompertz_Rate_P","CancerOnset_Gompertz_Rate_D","CancerOnset_Gompertz_Rate_R","pSxDetS1_P","pSxDetS1_D","pSxDetS1_R","hr_SxDetS2S1_P","hr_SxDetS2S1_D","hr_SxDetS2S1_R","hr_SxDetS3S2_P","hr_SxDetS3S2_D","hr_SxDetS3S2_R","hr_SxDetS4S3_P","hr_SxDetS4S3_D","hr_SxDetS4S3_R","lp__","chain"
27,0.781748779735104,-5.97585033136362,0.027576661478519,0.339364558176449,0.0386273530662842,0.0363080849660427,0.0229298310150519,0.022060455777277,0.0204847728895112,0.103386574311474,0.276276461602001,0.263807093851284,0.340389159310914,0.232306656311913,0.291287388340798,0.372698673573314,0.496942622613545,0.359269006597081,0.43723424608256,3.00855262063508e-05,0.0133984382726043,0.0219749947741491,0.0168486654174355,0.0103329978716532,0.0395753821543152,0.0354811940372987,0.0650686439066233,0.138655086855889,6.60457747068726,4.44475128099376,2.22170267909407,3.32061942983952,1.40118332761955,2.55130335644378,3.53039767629465,1.91465313254,2.70199860514755,-120.517102249014,1
28,0.798568547139478,-5.92237110277893,0.0249258798052674,0.374769485224533,0.03371152755098,0.0346886608352233,0.0409488812374853,0.0223528182578696,0.0249974317341687,0.111585298164301,0.20124994594021,0.255971031634726,0.303118786568032,0.22545802410568,0.34452509652279,0.384885439078018,0.513143630398092,0.605662191323909,0.804032556531547,5.1281674110377e-05,0.0121267738971972,0.0206474742782714,0.0241846878555553,0.0215949080937522,0.0163019613234669,0.0270832263678323,0.0589849327790537,0.132111735112469,8.55391859134512,5.94028644746695,2.57551604923241,3.63867521522839,1.83945755150092,4.44271229739656,1.49153290563855,2.05927098418743,3.31471185501165,-118.75794497691,1
29,0.798144616755751,-5.94505708779129,0.025885601124416,0.375127801690027,0.033525913622226,0.0333053375609056,0.0365125012959622,0.0236253183246331,0.0213738065753869,0.0884297392211222,0.206968711988706,0.25008505687643,0.318922062194824,0.240908618223576,0.371750125067525,0.366516996154911,0.502786791193611,0.463605380734154,0.792894552755186,9.14497796890667e-05,0.0150602202540599,0.0248571908037453,0.0192878418423709,0.0237995742192077,0.023038462480715,0.0287924107191643,0.0625172495474048,0.138486573958235,8.46583534449699,5.87205315956054,2.14067001007226,3.10996655935909,1.16792837912619,4.29759318068065,3.42482219545359,3.26277458563219,3.1739287070802,-120.319645059571,1
30,0.794865546370885,-6.05326131618692,0.0285718795774701,0.348407451689488,0.0357015560623492,0.0401437028335161,0.0295894160321072,0.0208161867074679,0.0233617140277217,0.0657605099725227,0.24888329324984,0.263390982886122,0.323876226136799,0.216244735973676,0.30266941981272,0.363377183613778,0.390159379641938,0.383469056587474,0.377472231176184,8.12531273065246e-05,0.0143150392587589,0.0162527598644557,0.0199235664409903,0.0113620647589356,0.0877872142378863,0.0360418043053877,0.0590946724437899,0.130706721318384,6.16008988131428,4.81752030442298,2.18078735587141,2.56347987107606,1.52258942391061,2.33919217539261,3.09994866563254,1.09117193073143,3.27385214728496,-119.884013879908,1
31,0.795628138796705,-6.13314420294184,0.0289575980483644,0.369896654150291,0.0391629611150325,0.0335170375675394,0.0362945244446766,0.0220180575386437,0.0311882059389336,0.0868421545332918,0.212285596338804,0.257982110453752,0.31727278256471,0.222408340710673,0.357429542444607,0.293541937606171,0.482944224215619,0.505930414517435,0.707834989013431,7.24848873789563e-05,0.0174393857764144,0.0243427116336231,0.0173680227892686,0.0119930272390708,0.0230112741055224,0.026626653442508,0.0616979103049276,0.129318387223996,7.98502197424219,5.44857428923836,2.08818332319001,3.45085580035931,1.69457785691033,4.66821385786741,2.71542459692513,1.74294239379007,2.71207330126417,-114.084997109159,1
32,0.775404744898343,-6.12177840901413,0.0282055310599618,0.303038200801142,0.0349861663686476,0.0324571144387423,0.0209944593503281,0.0206499264266427,0.02382570303171,0.171014132668568,0.267900893194772,0.262050060532163,0.325427919689628,0.230531817765883,0.277405182836777,0.446431353452197,0.485575219671319,0.343829505665022,0.78591348877549,7.07694690366988e-05,0.00861602240505853,0.0237261365749039,0.0238897815017514,0.0285077691603431,0.0199809298407841,0.0351792486572201,0.0608238571400709,0.140525349946497,6.58703283623008,4.12596204914349,2.3623035547827,3.03007779748973,1.36195640359685,3.57190868273817,3.33652538647908,3.16728433406264,4.75997872378707,-125.070598748091,1
33,0.798731349745276,-6.23568714153843,0.0296596679292673,0.360141900046079,0.0342779245321235,0.0377831593684257,0.0313273374958207,0.0158231977860334,0.0205261243457863,0.068518369410648,0.284247478866579,0.247547788785147,0.333914929983109,0.211505098335216,0.328969724329759,0.399745103210365,0.430724992685844,0.489736863304956,0.434828121378844,7.06814942382476e-05,0.00785513377510922,0.0243084553231865,0.0298913176363012,0.0228574622554417,0.0376143570235507,0.0369736776151433,0.0586319778864799,0.131828783730966,5.71150890430157,5.31562723897123,2.74053712326515,3.13612918878393,1.6679763088999,2.32894806632193,4.12864679570753,2.95328771518837,1.7092513792118,-122.545651609721,1
34,0.793099606622308,-6.60484768260654,0.0358203296546144,0.353112182996322,0.0403414048239824,0.0425057421629217,0.0541099581032947,0.0177986365979165,0.0236045747463593,0.0930906059201405,0.207103084757497,0.271902512011821,0.347699735922926,0.215950907003375,0.326238449848499,0.355157193346545,0.484624020962987,0.384618037720255,0.603013176623188,6.94445100266429e-05,0.0172068551386674,0.0246947935281297,0.0278279646657097,0.0122857835065563,0.0144910696387348,0.0253457214541168,0.0619279846685063,0.144019821003314,8.24899879649618,4.78844074945297,2.17749960787848,3.3917535363709,1.37567098756563,3.61614321842178,3.3095064128701,1.48858879475716,2.58397293801586,-121.729561877578,1
35,0.797995824725705,-6.12858186514854,0.0293688886213207,0.332989425456181,0.0327898508476231,0.0416160378561051,0.0227853299328893,0.0201801005374496,0.0249134015585988,0.201738208341219,0.231025614151243,0.243005904624862,0.300767407658152,0.227685881440951,0.357994891399228,0.408748633600062,0.512743451146069,0.36589424090033,0.86500085186753,9.16502964234352e-05,0.00922573823888457,0.0227629918765086,0.021890765254599,0.0197109561599656,0.028880086139705,0.0276049273861992,0.0604751134274578,0.135302054708059,8.74718979425783,5.17646666235084,2.1749769464137,2.82453740595478,1.02840444147061,4.54389400924362,2.32827315102264,1.75422519298695,4.53359471981486,-128.709119020204,1
36,0.774877641399951,-5.97884204870462,0.0265881432554012,0.34506968564045,0.0366016927670552,0.0307118120617317,0.0404664978466616,0.021331429565615,0.0252562855576987,0.0741953673832067,0.225223039813548,0.244259222124527,0.356894722944746,0.210635058020345,0.325559188748249,0.35272625245548,0.453819230983575,0.481957525526245,0.49967269517572,8.05605944112966e-05,0.010074142154358,0.024767500127808,0.021060500293158,0.0191308481867819,0.0185987065691932,0.0250978767722584,0.0623028153357727,0.145024545911432,8.40428809984564,5.04051241236605,1.73996955605681,2.89258772802726,1.55510671232009,3.0574961605119,2.67234721533538,4.69370374864508,4.16916305102672,-128.23556153872,1
