"id_draw","IndividuakRiskMultVariance","alpha_lesion_adenoma","beta_age","AdNaturalHistoryPropensity_Gaussian_Variance","AdGrowth_Exp_Rate_1_to_6_P","AdGrowth_Exp_Rate_1_to_6_D","AdGrowth_Exp_Rate_1_to_6_R","AdGrowth_Exp_Rate_6_to_10_P","AdGrowth_Exp_Rate_6_to_10_D","AdGrowth_Exp_Rate_6_to_10_R","PreclinCancerProg_Exp_Rate_S1S2_P","PreclinCancerProg_Exp_Rate_S1S2_D","PreclinCancerProg_Exp_Rate_S1S2_R","PreclinCancerProg_Exp_Rate_S2S3_P","PreclinCancerProg_Exp_Rate_S2S3_D","PreclinCancerProg_Exp_Rate_S2S3_R","PreclinCancerProg_Exp_Rate_S3S4_P","PreclinCancerProg_Exp_Rate_S3S4_D","PreclinCancerProg_Exp_Rate_S3S4_R","CancerOnset_Gompertz_Shape_P","CancerOnset_Gompertz_Shape_D","CancerOnset_Gompertz_Shape_R","CancerOnset_Gompertz_Rate_P","CancerOnset_Gompertz_Rate_D","CancerOnset_Gompertz_Rate_R","pSxDetS1_P","pSxDetS1_D","pSxDetS1_R","hr_SxDetS2S1_P","hr_SxDetS2S1_D","hr_SxDetS2S1_R","hr_SxDetS3S2_P","hr_SxDetS3S2_D","hr_SxDetS3S2_R","hr_SxDetS4S3_P","hr_SxDetS4S3_D","hr_SxDetS4S3_R","lp__","chain"
1,0.76233830073711,-6.71141233945262,0.0446573899021092,0.492844840460279,0.0150853933786113,0.0323368908375739,0.241353568515838,0.101325146597979,0.197570196901003,0.0197156915383758,0.26574626144291,0.27491827182928,0.211399304900092,0.230188951184454,0.153862155233699,0.420446140859934,0.515794458327602,0.275666424228228,0.291510283367801,7.09944508351099e-05,0.011925646351661,0.0129761707757272,0.00481796394215363,0.00184647549913006,0.00816152073320005,0.0243670503793371,0.0266336119650847,0.0233581656421075,5.71195341292853,3.34500158406753,5.88833962647438,6.38898321348389,4.10780231445058,4.12054489174977,9.84710709943636,8.44614123269187,8.79039106487794,-142.991114974706,1
2,0.69255462125209,-6.5762872551837,0.0432777295289857,0.470329956081304,0.0105465218984903,0.0426934924043466,0.120434869029709,0.102229522900885,0.223707946082947,0.0214588516564457,0.267482477607325,0.270967320634831,0.216625920333406,0.217385516386762,0.141815677856267,0.435034499060418,0.490345953548617,0.264798550732208,0.259881617956607,7.51090103344435e-05,0.0101490100423393,0.00917841276010522,0.00662936122797805,0.00180209116090603,0.0112998491573695,0.0242165766410942,0.0265804034134216,0.0233206244735022,5.28098547153301,2.93698364685495,5.98146532635875,5.92929761736816,4.33707785726907,4.02290595266912,10.8960409208221,8.49979099176104,8.05885505250213,-148.310783702234,1
3,0.776735643120249,-6.64745211654684,0.0435391840580995,0.490924239087871,0.0117538466332352,0.0368366302197519,0.210907616473083,0.100924084818317,0.186224784555546,0.0145213707349684,0.265470631345685,0.308651406645449,0.213098550178142,0.215238006044538,0.150450224975875,0.369165204872303,0.51521128860624,0.286539062038768,0.276399270352402,7.51939892212575e-05,0.010920098264079,0.0170648424602691,0.00603934123767901,0.00188720377913641,0.00468744227135054,0.0235655846591635,0.0268151759768363,0.0214321604542115,5.69536121722061,3.26037145323902,5.79570063021275,6.3596456711245,4.3844708319338,4.71084770033214,9.17593539167855,8.09961964565825,8.84311610037354,-144.132936961688,1
4,0.791383899870719,-6.86944392492438,0.0454182415643136,0.496389837758947,0.0190041018659393,0.081181850278266,0.174783305061729,0.0790253166919911,0.0376784743327729,0.0455243815723825,0.241217956946014,0.212595934345728,0.214146113154343,0.185583630930051,0.163880410514575,0.335035334447032,0.368853074783269,0.257502981015753,0.268407002887079,6.26479955119475e-05,0.00958055935097112,0.00724740549587796,0.0065502657906001,0.00340222410548513,0.000934399362026174,0.023068475899066,0.0164775918739352,0.0200632130049462,4.90371008756686,5.59462249080346,5.31589229474225,5.96868179284653,4.01047822947521,6.37261742812237,9.66845544158163,8.04226085385003,8.25741590779474,-149.420442171544,1
5,0.795140894586372,-6.5221684175802,0.0435084380526127,0.495978786959836,0.0200439926760293,0.0761842245039147,0.0481684495504071,0.0908477110850662,0.0220067452217641,0.102975689762107,0.267258520040954,0.315189408484859,0.188997676559554,0.123481702374882,0.0781034373287329,0.321808148126792,0.200422917902501,0.152324107833131,0.305226645446037,4.01134628030353e-05,0.00116355777871357,0.00390406766477849,0.00368409666288225,0.00516040011506055,0.00550107324178193,0.0210721047387037,0.0246020192376601,0.0211651587591436,3.78896392679725,2.00197147170128,5.78760733946154,4.25368118032461,4.04820954017989,6.29288140711241,10.8474493241133,9.99748940181906,8.02688331081054,-152.107534075675,1
6,0.792849291620738,-6.62509543549968,0.0445646090450343,0.486084922062639,0.0179529586912502,0.0782806697960253,0.0504282708925151,0.092817117101182,0.0469576287915894,0.0977262838759247,0.291154991600026,0.286028511070728,0.188353937710062,0.165410841454722,0.0559301796107641,0.302995892951675,0.240705624296553,0.108463861625593,0.31278129801496,3.81441831765553e-05,0.00417140765382352,0.000656559143080796,0.00484221843400004,0.0034805986614032,0.0126784458383568,0.0226526541148179,0.0215961063524673,0.0191172978439943,4.06327131516888,1.51584892567442,5.76739490088683,4.44995138828218,4.00987593802016,6.49678845690569,10.4060059907453,8.58176444738524,8.1173351811786,-150.209013508482,1
7,0.73627550505115,-6.59910358211241,0.0433375886670186,0.472684591998084,0.0112508023967432,0.0308748180207392,0.16772307676708,0.101275482873789,0.222337912650897,0.0179494286895739,0.249782233444435,0.293343316751044,0.208864082284296,0.219710176985993,0.180131496149962,0.401961522224064,0.477882409711608,0.305542726832851,0.265672775839528,7.76460861002816e-05,0.0108893068402254,0.0140632074479187,0.00549998422034938,0.00191887127464815,0.00415116184674398,0.0231664156549481,0.0245063331285939,0.0227866018751254,5.71095807163303,4.16894302551976,5.92805999781862,6.35615369564438,4.08472096067568,4.7011422288689,9.92225748004289,8.1394409845272,9.02153321962767,-149.282165840362,1
8,0.792329500144024,-6.66976121551598,0.043563524731736,0.499026137752042,0.0178552679534991,0.0699228055444008,0.172377705353294,0.0608520611088685,0.0215374871532511,0.0432421868677331,0.213267471244673,0.205458799620094,0.215749164807941,0.169738143716665,0.185743030820217,0.334210523008275,0.284751371792841,0.326297150884675,0.257608125518863,7.13445380772942e-05,0.00830187117350214,0.00562768275845597,0.00716510999423527,0.00435146432461654,0.00399537998563621,0.0211902521245109,0.0198728741028128,0.0207532542792695,4.75416936746159,5.82179098486298,4.83745150897706,5.08401390687159,4.17389086114288,6.38099224901982,10.8965337963626,8.85012832011954,8.38874870242662,-138.797307815322,1
9,0.746577643013255,-6.76942830891588,0.0446059278300239,0.491052507054346,0.0126755537547428,0.062491811829328,0.199947330464918,0.0854198207413567,0.0688729381821975,0.0322429397497383,0.235947098983073,0.204005244303116,0.209077206669593,0.21673756104424,0.169326783136775,0.370869460157568,0.464239711492099,0.273425546283762,0.311988446548766,4.27801544260085e-05,0.00954842738256463,0.0115556750625962,0.00707162622527095,0.00178481310815687,0.00461043834028207,0.0231860509453234,0.0181741229370745,0.0210936040597425,5.49737688722032,5.16323792166334,5.5858434388795,6.35144205354037,4.10879174085216,6.43153451121633,8.55717856510655,8.14160259630226,8.81448225712271,-140.728129709699,1
10,0.799667742564092,-6.93149704108454,0.046254005800273,0.494743620401264,0.0158654632892353,0.0749076896789363,0.252937341688137,0.0801775980204073,0.051834893168639,0.0431583268113781,0.277083991073264,0.228784340235577,0.190383420433768,0.195396770648648,0.163081773893748,0.328736592265608,0.36792031966456,0.274662260761634,0.259507785322926,4.10884057019777e-05,0.00873122215794596,0.00996995004946729,0.00836910318073478,0.00256760866009495,0.00320938180664189,0.0253994832571993,0.0180917682208799,0.0187477866996116,4.41098289501599,5.23153810275583,5.2123065662137,6.15028149541843,4.03203458985555,6.36011714788898,9.26252455863066,8.3766634384674,8.34141307306965,-141.057422926718,1
