"id_draw","AdGrowth_Exp_Rate_1_to_6_D","AdGrowth_Exp_Rate_1_to_6_P","AdGrowth_Exp_Rate_1_to_6_R","AdGrowth_Exp_Rate_6_to_10_D","AdGrowth_Exp_Rate_6_to_10_P","AdGrowth_Exp_Rate_6_to_10_R","AdNaturalHistoryPropensity_Gaussian_Variance","CancerOnset_Gompertz_Rate_D","CancerOnset_Gompertz_Rate_P","CancerOnset_Gompertz_Rate_R","CancerOnset_Gompertz_Shape_D","CancerOnset_Gompertz_Shape_P","CancerOnset_Gompertz_Shape_R","IndividuakRiskMultVariance","PreclinCancerProg_Exp_Rate_S1S2_D","PreclinCancerProg_Exp_Rate_S1S2_P","PreclinCancerProg_Exp_Rate_S1S2_R","PreclinCancerProg_Exp_Rate_S2S3_D","PreclinCancerProg_Exp_Rate_S2S3_P","PreclinCancerProg_Exp_Rate_S2S3_R","PreclinCancerProg_Exp_Rate_S3S4_D","PreclinCancerProg_Exp_Rate_S3S4_P","PreclinCancerProg_Exp_Rate_S3S4_R","alpha_lesion_adenoma","beta_age","chain","hr_SxDetS2S1_D","hr_SxDetS2S1_P","hr_SxDetS2S1_R","hr_SxDetS3S2_D","hr_SxDetS3S2_P","hr_SxDetS3S2_R","hr_SxDetS4S3_D","hr_SxDetS4S3_P","hr_SxDetS4S3_R","lp__","pSxDetS1_D","pSxDetS1_P","pSxDetS1_R","lp__.1"
11,0.0911454522649571,0.105498888451043,0.0746949886022203,0.0319901662638368,0.0127363183399583,0.0437381055770506,0.42039232753872,0.00537200538041134,0.0188829616667954,0.0123932245520731,0.00813016895293153,1.36892455988581e-05,0.0155906432966568,0.78025262300531,0.238577231143072,0.249001766637035,0.385411097439763,0.246679056780754,0.275694068421364,0.481158242195009,0.388913916502509,0.416719479937514,0.36547844418994,-7.11980126436164,0.0428476415321884,1,5.84255782555097,5.97331418965589,4.24675478738707,4.66489808579453,4.13791513427446,6.40457632866813,8.25263173780959,11.8248459889393,8.14502203281645,-111.061171353955,0.0234876535455387,0.0244473318789665,0.0349153355985089,0.981010527850664
12,0.090828217645574,0.102791264980851,0.0755018605855801,0.0345576699393362,0.0133944976734808,0.0427810799298432,0.41660615602458,0.00488630323155823,0.0183627762879702,0.0128539572694128,0.00819263689798983,1.1380386075206e-05,0.015359908961972,0.789864221145237,0.237998434796645,0.243307556994411,0.398355688216864,0.248690213020728,0.278275119319012,0.49389668260791,0.396563234249827,0.42388937056138,0.393771934280533,-7.12748439057259,0.042486180642608,1,5.74858430187196,5.75673956035765,4.31222747355392,4.77644205897323,4.84746599659745,5.99245996855445,8.47167103791364,11.5397616751872,8.18269764686885,-111.573554531571,0.0231546190234694,0.0243820624477257,0.0370925765021514,0.947756669184991
13,0.0913844670402929,0.103339516450107,0.0619383293324559,0.0298424020794631,0.0113924647601738,0.0360628723489476,0.375544761810518,0.00496180893122677,0.0191589281918887,0.015891261907107,0.00864141626615867,1.40689704538625e-05,0.0132774350803675,0.79030746051095,0.236689523635545,0.224669625983881,0.395058550826357,0.241584846224366,0.276243704957579,0.475799604908401,0.432079429613394,0.380172028931703,0.468057115297396,-7.03412091234338,0.0419808503224294,1,5.99018429212966,5.96007194482346,4.77240368694948,4.95738647411912,4.29113779134396,6.17604425484234,8.00853934938011,11.9725307245405,8.09555876417485,-110.921807908396,0.0231123212994242,0.0235048171571304,0.0350087370161187,0.990055267264874
14,0.0901642115182797,0.105556964831276,0.0754987992222071,0.0336229215138149,0.0126050230265849,0.0368852911158101,0.39001966351517,0.00496379807139729,0.0199450930219003,0.0115090482149708,0.00845687839534579,1.266662423348e-05,0.0169671050188692,0.784428576090848,0.238819980177363,0.240627667632328,0.390080341158968,0.236504166634968,0.270148787352891,0.486302031555442,0.359473949850909,0.456591620753165,0.393728566689549,-7.10957000032317,0.0424086634785168,1,5.75767700170248,5.89347868613682,4.41043767521532,4.38152336080981,4.97059427631292,5.91692960599801,8.07216651119353,11.984208807061,8.04216288979818,-110.850009194097,0.022775132010073,0.0236756446725655,0.0347480807236209,0.994715030508418
15,0.0909836254312816,0.105764563901961,0.0644737766190864,0.0286195209133662,0.0122508807360574,0.0419774123527337,0.380173501188671,0.00518405102972321,0.0185179668700345,0.0147686738672562,0.00982830757636471,1.12429780526308e-05,0.0146488325581784,0.770350141828512,0.239245059773216,0.21945218078364,0.395959628881055,0.236645003098653,0.280206037388506,0.495986687922915,0.355563699131672,0.423911732840968,0.40963003091166,-7.17080578020804,0.0433433402506198,1,5.89596225325664,5.84993812501186,4.43584719102228,4.48129346617981,5.3616495150666,6.36947242381295,8.24368042329187,11.9477899893565,8.20528634071628,-111.483356230535,0.0226103309094335,0.0227958036084114,0.0349892812475025,0.953610572446419
16,0.0846783302819641,0.105390091078607,0.0560399408108771,0.0277593403659339,0.0128330556858499,0.0455846844531104,0.348221477385513,0.00483614645031913,0.0190848668371787,0.0137020124574436,0.0104237886899264,1.18437332443658e-05,0.0163798913694655,0.782071700632999,0.238305611879441,0.219189551695809,0.401004252809326,0.237464861837666,0.248866832687355,0.48723225387757,0.406501754879626,0.410309076907048,0.469980094775608,-7.05728547528547,0.0420699814952844,1,5.94565441545141,5.69709927838805,4.41717439411475,4.71517342417498,4.92817112737392,6.22897142690065,8.01097928157899,10.9905734708941,8.03513102320034,-111.041912395474,0.0232074056538534,0.0231902412494392,0.0366709305184995,0.982260441414047
17,0.0915062824214622,0.104403965620933,0.072587809996583,0.0290377945628218,0.0114428398029343,0.0425177113906627,0.397616470351765,0.00492972171646479,0.0198862466765445,0.0148736671351152,0.00945422482002612,1.128308387611e-05,0.0130026753835401,0.789101147035373,0.236599692617543,0.229511473625684,0.386266819736867,0.238229986927252,0.268993993957761,0.457243095754788,0.400919484225894,0.436062606256604,0.361983385922033,-7.1811275594628,0.0437072008676233,1,5.49105315739054,5.88989552068126,4.21318812157172,4.839473541642,4.89787714421385,6.3870345397707,8.04931027187905,11.909806640702,8.46874027114824,-110.82576949223,0.0228258622956304,0.023244387519481,0.0349539052178351,0.996288196168821
18,0.088806424659891,0.10524026686311,0.0694348429565659,0.0290618567842625,0.0112652910307658,0.0569004859407465,0.389052900808454,0.00489344099337288,0.0203632046019972,0.0101506849682302,0.00920741050493851,1.35753681127553e-05,0.0155446260251254,0.789313623091169,0.238793025778984,0.230172278997522,0.396634916465239,0.236476544049851,0.26476895780439,0.491347224628637,0.36899564627829,0.402279197255713,0.431849272573869,-7.06445211452282,0.0424948398918226,1,5.84152616678092,5.8877683675795,4.57067504512731,4.47079052948765,4.41872359709441,6.24316551088054,8.0654669726469,10.9909397564502,8.07214294715087,-111.390307335162,0.0227315056517065,0.024553869733984,0.0344605954115468,0.959649480339724
19,0.0833182862770754,0.102521920004063,0.0534733774049027,0.0290468545449062,0.0147725712899683,0.0427418916059933,0.384581579041994,0.00499829441467342,0.0146144000949549,0.0122638896691546,0.0085884581317128,1.46210529669322e-05,0.0168509474621399,0.791629035695221,0.236925581385724,0.212629539197547,0.401852922755929,0.23701016110334,0.266158231116678,0.479779511019232,0.487535290058523,0.366413923167948,0.44877634521595,-7.00624962729707,0.0420488792677103,1,5.61420075621382,5.77707177956348,4.54432315229693,5.47928484469663,4.34182561925087,6.44987916669718,8.10653880663525,11.5035032328998,8.03300382161238,-112.589711337153,0.023491974331645,0.0235533720498686,0.0363614391377077,0.88180771482592
20,0.0886844508772401,0.104788175357378,0.054236228282683,0.0284888755463202,0.0147228065062266,0.0366099603009449,0.382475364897394,0.00511965376615669,0.0152056954827855,0.0147264801782605,0.008264111212557,2.06954923343029e-05,0.0151022893263372,0.792123052993067,0.237073433403837,0.213382973075346,0.4023917202816,0.240494986071781,0.248458452796619,0.484248284084437,0.485666285043931,0.386260356444873,0.511764060552689,-6.97194099937496,0.0413383349515795,1,5.98939537505585,5.95531804437449,4.69798250142225,5.49036932520806,4.74591394106576,6.44741252601193,8.32963216453633,11.2986681712104,8.04458578918717,-110.928106014375,0.0229340827335026,0.0218496928006888,0.0370161499437657,0.989646517846035
21,0.0897619272987657,0.103321880644949,0.0608750987146306,0.0303557602338572,0.0151586098862132,0.0402027059692873,0.356654977922275,0.00483580569636887,0.0164450839537677,0.0144866827227565,0.00847099389028364,1.09831908927196e-05,0.0156220777603654,0.781378235811848,0.23823398749366,0.214351663613406,0.397724405418708,0.241277822500396,0.255981536917817,0.469768694178749,0.444337436049052,0.380203891684651,0.439846782883077,-7.03722663332578,0.0421721452613782,1,5.99946607909652,5.98054074774091,4.43231928376782,5.54227181129256,4.25612400028496,6.34766944210547,8.0450468120553,11.2376169528296,8.21307622523864,-110.951277263499,0.0228905239756115,0.0227197885883628,0.035949310885428,0.988142695165757
22,0.0908983744626276,0.105543036283022,0.0700008354915065,0.0320023373370244,0.0113236778034595,0.0436630392139647,0.38390251355641,0.00514359317828317,0.0203311217151628,0.0137296233012466,0.00931348405949803,1.73863694192481e-05,0.0160411494588547,0.758719603354085,0.237304015173106,0.252226359006899,0.400758829240124,0.237677835534417,0.272141118815022,0.494561212276752,0.361391383377822,0.437074533508604,0.37892358897059,-7.11177450376405,0.042395242697032,1,5.50406495216033,5.86055948622048,4.23192466942507,4.30324131578588,4.95866862891462,6.09478913605737,8.83790308875995,11.6292296184363,8.46485192102909,-112.924597113877,0.0232141802067875,0.0238448265655829,0.0352757353453317,0.860073503448927
23,0.0887214769265397,0.105333451684656,0.0503557582644841,0.027947896848679,0.0148782178319964,0.0338616177983239,0.395629722923152,0.00482043310458047,0.0137770639942435,0.0127382044180639,0.00785602832727849,2.21326839154397e-05,0.0173733962438202,0.793170286605848,0.241755264176515,0.209211852374852,0.402098832717832,0.242491340372439,0.245551230544905,0.476861729466369,0.485358325213873,0.340978219241484,0.516884754206626,-6.84797581298794,0.0399022019728579,1,5.74037860211939,5.71440346556026,4.88375662734671,6.0833523576272,4.28271610669255,6.42114179293957,8.09297203650962,10.6936025062184,8.00594851966271,-112.593754194463,0.0226009424355174,0.0232296477706066,0.0366373491287966,0.881545331883858
24,0.0900053774495071,0.104571454745404,0.0576787591725783,0.0268228836228975,0.0119474814103795,0.0523028358084741,0.381745677320101,0.00498400674617209,0.0179997358259702,0.0119053873271333,0.00992687289151449,1.731072667856e-05,0.0144733300480877,0.787162921380919,0.239301727136796,0.213841840380597,0.401843033363553,0.237783729309953,0.263105253527395,0.49172441530547,0.43607317251495,0.393446149082494,0.475280463183151,-7.04662430137381,0.0422471944286614,1,5.80767878647058,5.9621450066448,4.73195898076748,4.99386400772539,4.55809364874605,6.46619899198808,8.02594678477935,11.9250898263329,8.01933467677953,-110.845285575859,0.0234281071073056,0.0228024030855928,0.0343949749973849,0.995021595087706
25,0.0872578421815122,0.104679945748134,0.0559445058118252,0.0261593600843205,0.0116776479967587,0.0389792822919052,0.373169874226532,0.00484941974644228,0.0189829802864747,0.0123100215826467,0.0105276341065922,3.29011992504534e-05,0.017834508759847,0.799905227943447,0.237374467947057,0.217867767018974,0.388831834749913,0.23676832703334,0.244962980584268,0.473117702973186,0.414830877741725,0.395731315685044,0.479482751313434,-6.98021462870231,0.0409341415184052,1,5.8276916421421,5.94033745368967,4.80874951813484,4.9140948049999,4.62709059556833,6.49590529216264,8.76865214889142,11.0458854544243,8.33340850587369,-111.468738475565,0.0227015969489389,0.0223281898339905,0.0359066041972703,0.954559270176968
26,0.0911510319173259,0.105079079926254,0.069032430633864,0.0324578801388765,0.0126458602489846,0.0381600470158582,0.396506663423693,0.00485594570373843,0.0177198179536592,0.0140671655108763,0.0081151494539268,1.38712327476896e-05,0.0147567146676648,0.778687225113236,0.236971925027989,0.233339767136272,0.40080607695614,0.236401330105295,0.278426164179748,0.497827776088065,0.420253978000777,0.396504119763978,0.411357750316473,-7.08762481805666,0.0425770549088569,1,5.95151908224382,5.99525072873711,4.59460151662662,5.22182390619108,4.52168182685667,6.24306319653336,8.09446851526373,11.9679489592208,8.07169826334687,-111.311075386046,0.0224678552334885,0.0244806142440756,0.0346718956250801,0.96479166328563
27,0.0899283279535094,0.104065206459492,0.0628539440692652,0.0292126441632513,0.0156477908043319,0.0375104448061146,0.392912890056255,0.00509220945732085,0.0144704151483863,0.011438100194292,0.00775059017010658,2.61679272767925e-05,0.0169721583669593,0.79894656745739,0.237657084835433,0.227750977861878,0.400491177671902,0.249003254821431,0.237054432348729,0.396551132304282,0.500642834060788,0.346969236712933,0.409767010894032,-6.9480067814901,0.0412116154997355,1,5.91030127968939,5.97215421813474,4.04706638827047,6.11876671804792,4.16516727141495,6.48674545712275,8.10077408590075,11.5166883566097,8.02476451614313,-111.495034811516,0.0225891066945476,0.0222199283570093,0.0362904075951196,0.952852628200119
28,0.085190032346927,0.105738030842106,0.0523956932318005,0.0283881905425738,0.0118168932868433,0.0429947854055244,0.369248838415922,0.00504649063466782,0.0186333593484233,0.0123023062491318,0.0103468330570117,3.92902903295672e-05,0.0185220177480412,0.788258099996847,0.238203600409332,0.221742380547712,0.399894914555131,0.236418993581856,0.261170675686385,0.493725404804632,0.420732765764644,0.368661185642307,0.472320901132761,-7.02299947906898,0.0417772937118413,1,5.92408015751845,5.97641790298551,4.82118870794068,4.66113188160913,4.23836416993156,6.2903826210366,8.14921458967316,11.0174401782714,8.28207778253792,-112.611211702846,0.0233007913909316,0.0225059398727132,0.036174587104615,0.880412333101355
29,0.080260095571339,0.105016871048112,0.0491538420296819,0.0303325468885037,0.0163184480806874,0.0474119738564911,0.395031460973612,0.00501817545226563,0.0134422312360145,0.00758633293452649,0.00764732979112768,2.68925410865264e-05,0.0226853309578491,0.798734739629099,0.240721676629552,0.217876362803145,0.402113531492611,0.237990151849099,0.236080065060195,0.438653815169437,0.549036525415495,0.370378584536746,0.448023633290403,-6.96806028638935,0.0415829774316114,1,5.81384548927453,5.6030758506005,4.19760116365141,6.42172160162704,4.1406810337288,6.46915138159761,8.06089769923101,9.33208747929138,8.06788080907559,-111.136870964843,0.0230880110106154,0.0238711356318354,0.0373305390736412,0.976097594968582
30,0.0867580009368914,0.105376328308087,0.0697806554824533,0.0237574650450547,0.0128097098884559,0.0770274848621368,0.404551250550586,0.00482649629590233,0.0192314617454086,0.00863684796269913,0.0134761790033198,1.17294477169153e-05,0.0139962566347418,0.788038574359171,0.241330912148107,0.30244844692265,0.400990102209565,0.245481170518764,0.264260644955537,0.432763795309119,0.404877361806897,0.428499779571636,0.420336049887198,-6.99688224989321,0.0399246538009831,1,5.84332698923477,4.97817707395541,3.81851690629962,4.03877329138616,4.62207885466591,6.39395961887188,11.9318744119004,11.8388434975413,8.48679667926131,-112.576717871071,0.0249022684289841,0.028321231219296,0.0372043261827988,0.882650995603915
31,0.0875460480826362,0.103019199228057,0.0633481596403392,0.0293077254817789,0.0127221997923764,0.0431360169279147,0.386775480919574,0.0048544060589191,0.0172089285451836,0.0127094040146794,0.00921211031470495,1.16721128081619e-05,0.0149872992935149,0.794645484857666,0.241217557290059,0.228287056451526,0.402066860026183,0.248482154783362,0.273640112620682,0.49844544679044,0.386294945041914,0.409044217313258,0.449936677314095,-7.02822513384095,0.0417729721726568,1,5.8525338090807,5.93387338069224,4.78706704614852,4.8611762639847,5.17361135473072,6.3516091676023,8.25284407287228,11.3034845383,8.13217432544985,-112.731177976739,0.0223302683352715,0.0223378988908652,0.034514055915711,0.872626477337586
32,0.0904028894289841,0.10447664932773,0.0745305568123537,0.0259670095828832,0.0131565335091333,0.0583536759664355,0.406190353712338,0.00547584083848348,0.0189479389904345,0.011563026392133,0.0110668517101207,2.49841860625284e-05,0.0135466367650388,0.793394299582054,0.240004443300259,0.301781037513132,0.394173509497806,0.248851744844675,0.259345184959321,0.424773178674204,0.383337007621618,0.407170050128716,0.363940546577196,-7.06235448532606,0.0411437195864127,1,5.89813656902719,5.86950290420716,3.71395562335021,4.11673973713558,4.53629371261607,6.37418650404089,11.6616374705007,11.9325451649858,8.87699188931841,-112.432375225151,0.0239005707440268,0.0247327826106996,0.0369267659474895,0.892018886972202
33,0.0913319770647657,0.103858771066242,0.0697615084648015,0.0297355773192841,0.0112682151977402,0.0510864586854519,0.413250872553191,0.00486951564627382,0.0189952776895903,0.0134161843513041,0.00810051120701276,1.55680857306064e-05,0.0131793593875363,0.796005256573513,0.236926830870444,0.246275561909001,0.398912963076227,0.239856182952721,0.275997730698099,0.497266617683212,0.371743189396335,0.4084055814071,0.464454760522514,-6.98985816944677,0.0413531103644966,1,5.89382558267941,5.90371018824658,4.94685262563399,4.42377782726293,4.33985077734896,6.16680431915144,8.36383850937002,11.1997976691438,8.04720050347965,-111.992841038636,0.0239215519993793,0.024250048591981,0.0331305713842581,0.920544819039483
34,0.0868318229110973,0.105554987697502,0.0723113797736573,0.0296209983079313,0.0116628069578887,0.044649548815584,0.386725674979756,0.0052575032848984,0.0208724051217027,0.0113327439769934,0.00958303770012323,1.32806154368021e-05,0.0167966645022763,0.777750241419657,0.239343406939191,0.245646664411928,0.399560702389171,0.237763666193028,0.270155671132694,0.491824691462892,0.340116338477895,0.456056669831792,0.405313576117845,-7.12953792528226,0.0427368163378312,1,5.7677562126156,5.98587393527226,3.99599262361629,4.06848953540694,5.15883998512272,6.34481731198878,8.56001852442831,11.7211722094368,8.36054538891514,-110.790453179798,0.0223117150494179,0.0228870960327852,0.0367132552129052,0.998580237971757
35,0.0916303005734742,0.104476686195918,0.0582826502028641,0.0313646154743277,0.0140571428760927,0.0385568901489994,0.403388262785531,0.00487198484015903,0.0155548208929894,0.014982177265708,0.00884602020342827,2.85547261830293e-05,0.0170387180274395,0.786986707272668,0.238002669650987,0.217822200191696,0.398101395445337,0.238149139570792,0.273030692692441,0.45756880665744,0.51404678889754,0.363534919524471,0.413793629249219,-7.07553477725077,0.0425886998746837,1,5.92541909773339,5.96884808696771,4.3160149360719,5.56789617006392,4.14109031843666,6.19679497551754,8.18748907166712,11.4484423799103,8.3758689833419,-111.324684148079,0.0232813400662716,0.0238158099687392,0.0362023190997023,0.963908449571713
36,0.0914914943235962,0.104949925614914,0.0688729213470751,0.0301488580854091,0.0116050769048532,0.052722419434657,0.382087014558504,0.00492444253774863,0.0186928848730666,0.00834419023325986,0.00947306278042509,1.37514516770769e-05,0.0169619809301465,0.776300859126107,0.237427536635821,0.238925735172004,0.401864472024561,0.236788337518987,0.273432489639195,0.484789963913815,0.380463661395483,0.467436925735432,0.457252729715961,-7.11428564780886,0.0423077489022086,1,5.48170188438413,5.90637891374225,4.74041805906183,4.79872737988967,5.80208296186363,6.36664925862734,8.00895664341018,11.7313035652347,8.17642008993875,-112.361918373167,0.0227269662067441,0.0230140156900205,0.0324380750893902,0.896591562852806
37,0.0865861423669249,0.104149011917559,0.0692387539153825,0.0230258733736835,0.0152540391330565,0.0804311162384633,0.426794493930528,0.00508382808961055,0.0167325697844545,0.00819028036749237,0.0124805226183239,1.86186475578732e-05,0.0157609064977443,0.798379012395967,0.236611593408092,0.302335112255085,0.394091413789488,0.249013435332404,0.262246180341947,0.498375618935984,0.368209391986518,0.379846443849019,0.424598648424407,-7.02356728223046,0.0400987942960556,1,5.97679551779692,3.98579853059262,4.57573518579091,4.22361114804808,4.23301513564617,5.51230054014594,11.908642293925,11.494796953231,8.09473825096313,-111.127242937453,0.0232837224166005,0.0355902651039658,0.0372658695390515,0.976722457524655
