"id_draw","AdGrowth_Exp_Rate_1_to_6_D","AdGrowth_Exp_Rate_1_to_6_P","AdGrowth_Exp_Rate_1_to_6_R","AdGrowth_Exp_Rate_6_to_10_D","AdGrowth_Exp_Rate_6_to_10_P","AdGrowth_Exp_Rate_6_to_10_R","AdNaturalHistoryPropensity_Gaussian_Variance","CancerOnset_Gompertz_Rate_D","CancerOnset_Gompertz_Rate_P","CancerOnset_Gompertz_Rate_R","CancerOnset_Gompertz_Shape_D","CancerOnset_Gompertz_Shape_P","CancerOnset_Gompertz_Shape_R","IndividuakRiskMultVariance","PreclinCancerProg_Exp_Rate_S1S2_D","PreclinCancerProg_Exp_Rate_S1S2_P","PreclinCancerProg_Exp_Rate_S1S2_R","PreclinCancerProg_Exp_Rate_S2S3_D","PreclinCancerProg_Exp_Rate_S2S3_P","PreclinCancerProg_Exp_Rate_S2S3_R","PreclinCancerProg_Exp_Rate_S3S4_D","PreclinCancerProg_Exp_Rate_S3S4_P","PreclinCancerProg_Exp_Rate_S3S4_R","alpha_lesion_adenoma","beta_age","chain","hr_SxDetS2S1_D","hr_SxDetS2S1_P","hr_SxDetS2S1_R","hr_SxDetS3S2_D","hr_SxDetS3S2_P","hr_SxDetS3S2_R","hr_SxDetS4S3_D","hr_SxDetS4S3_P","hr_SxDetS4S3_R","lp__","pSxDetS1_D","pSxDetS1_P","pSxDetS1_R","lp__.1"
301,0.0232505486628311,0.0567558675237462,0.0584144851468606,0.0504176238454519,0.0218956384980181,0.0635076453181616,0.464538947445678,0.00138387178651475,0.00161314048235318,0.00196285313452193,0.0238203194101531,0.0204593203225933,0.0301915134096846,0.783419699220506,0.204284020205548,0.127915422130047,0.173937754930593,0.237662032265147,0.107909007499663,0.132352308619944,0.636266921412385,0.421520515643412,0.648803710230186,-6.28780939776589,0.0349123507250247,1,6.87254857075433,6.91778136069742,4.28859442603842,6.33587505294481,11.1199953097757,25.9377090214749,1.09886579041416,1.04234251169756,1.05931263862383,126.178467384766,0.0207508532503141,0.00877392841266817,0.0129187624882994,0.999145037481737
302,0.0402621377874707,0.0518885272130098,0.0561560416903544,0.0481104603080218,0.0273739433860965,0.065892990742626,0.486871662665154,0.00105621296209149,0.00114717646402021,0.00204036868658632,0.0246978680001173,0.0226228714109522,0.0303284324974479,0.792627595879865,0.210838312051516,0.178291397596239,0.162937919056008,0.245209150496336,0.101148111236564,0.168653635529739,0.600656041796624,0.427942313392286,0.709677848981146,-6.29566415942431,0.0342017956975679,1,6.44740287765743,6.56942947872221,4.76353511807795,6.76548584975529,11.437364721833,26.5450739163654,1.06003404482074,1.062358544538,1.06956527282873,125.0278895383,0.0204118545136629,0.00838556022216592,0.0135969078002821,0.882644965497472
303,0.0398518935399483,0.0648265398206832,0.0737493295543918,0.0530799903427845,0.0247747675942569,0.0560411476538572,0.496349374155537,0.00103312119238495,0.00124575001571156,0.00181351500174349,0.0244156891899803,0.0217942105080069,0.0310244254686046,0.791887303494762,0.232474906810273,0.118261837887767,0.150496344132471,0.259842052914953,0.110543380295008,0.164173964930948,0.609788726969764,0.46619540077492,0.683069212207446,-6.28900168796747,0.0344864017152765,1,6.78199888680031,6.6625746932794,4.5509694515497,6.25325816948624,11.9268066994135,26.4603809196207,1.05177835521851,1.02222291276162,1.0690326667669,110.59192025869,0.0209373214571938,0.00898129763663271,0.0133911834356026,-0.579047926820743
304,0.0400153515694333,0.0590837118445783,0.0659138434032065,0.0501604117644797,0.0271642017013259,0.0604057858501407,0.496606028043858,0.00112529577077973,0.0012223458414848,0.00191860400020369,0.0227078447296324,0.0219514656296176,0.0314847656945719,0.797548938991637,0.193240896375536,0.151850443772848,0.16134441289411,0.23324595751815,0.0941998188225446,0.139168132870552,0.646146357431788,0.412066542418664,0.606514389976431,-6.4096648405639,0.0363150404133979,1,6.61377578469454,6.61248223097157,4.15606640703273,6.80498397422385,11.0116949288977,26.6366743898213,1.07174536124881,1.00499111485618,1.01624996100443,122.372267648739,0.0209345927083746,0.0088161334677974,0.0132459152233464,0.613753866779231
305,0.0222470654132213,0.0419808706358481,0.0559666151090023,0.060031591132542,0.0236965075144027,0.0654634756900917,0.468609582246718,0.00108132744447174,0.00148625508060879,0.00194404776141639,0.0256315995650967,0.0231071653357079,0.0321727834663085,0.792418136536892,0.2311196855402,0.139810599365956,0.15828671261838,0.238095289092126,0.0976359083982706,0.153857478178125,0.633232281565699,0.37345393821867,0.661795571163448,-6.21909780828245,0.0331237842536026,1,6.56446378670992,6.6241667997655,4.77334846512932,6.88604237063641,11.1973850898338,26.9615451051501,1.0955597882531,1.04864403640885,1.00751162289156,119.095765059043,0.0209001826316806,0.0086006828099247,0.0126153105090831,0.28199640358034
306,0.0233323901968331,0.0666072210709479,0.0647113626044319,0.0608470698502148,0.0270550375266536,0.062396744323218,0.482547100007268,0.00116084314452974,0.00125329208439203,0.00184275606091659,0.0237953931470108,0.0198249295780036,0.0301703522733403,0.765342048683942,0.209842149583669,0.134778551057704,0.176283996006604,0.256607868291612,0.10538907680055,0.138821860377019,0.631572069237226,0.441990347688681,0.625377564170753,-6.29466023012333,0.0348768849974228,1,6.94230088615758,6.53910560538123,4.82821520574294,6.87503396170535,11.8790129946513,25.3026504333242,1.09314513946703,1.00223087562222,1.07862874891508,123.894287880654,0.020943562611859,0.00887371557605978,0.0121464815472204,0.767863792608526
307,0.0318572191812001,0.0609076478403633,0.0617348491658187,0.0501784440342441,0.027080171358076,0.0565223633770647,0.435649019031128,0.00121734371830313,0.00135428771539646,0.00239284974599268,0.0251438144229931,0.0214014842378874,0.0303276257365612,0.78468751006164,0.212905001765669,0.174997638979851,0.150672818188434,0.240805255367244,0.106274056958027,0.142410371560645,0.622672171707442,0.422039358429902,0.583308004696049,-6.38683744912323,0.0353461577009593,1,6.55161154348453,6.60417975692832,4.88756340843829,6.9031006436673,11.0548786148798,25.7295678759417,1.09864919361798,1.06068686322539,1.01013700770483,119.675632140186,0.0198310069518701,0.00890579344981856,0.0107483453817917,0.340709994235744
308,0.0412781531322878,0.0559975227778935,0.0626945525967104,0.0484549006262663,0.0271399309851656,0.0636951575835021,0.485827964462968,0.00102901781411933,0.00109775283053749,0.00169050960728632,0.0232447563034678,0.0219034996313435,0.0316297616516847,0.79684153325171,0.210406589156415,0.151515545777021,0.164962163807653,0.239127809476257,0.108878733323242,0.143355725301355,0.601014417207936,0.425719376030405,0.615221762590158,-6.29092305417448,0.0346312331525563,1,6.71809580563939,6.99909143249436,4.32216251203181,6.47319594493148,11.7652639369093,25.3274399107882,1.09605729948672,1.0036680121468,1.08604115999372,125.453650260758,0.0206171115185294,0.00869635011418584,0.0136186263419736,0.925754742873063
309,0.0413425832464441,0.0584034224994192,0.0613767874569036,0.0538730522135528,0.0255783401970252,0.0572646045688944,0.485794197577882,0.00105739398872957,0.00117422056769717,0.00194363327423878,0.0231197026153698,0.0214826930245243,0.0302271226621594,0.777804258319514,0.214045490683105,0.156313985988702,0.177021969175018,0.254490258186854,0.107335142403241,0.156116604768842,0.645428866727575,0.394724013267335,0.733847318698712,-6.29134104198489,0.0348095813753357,1,6.88759027089893,6.70430167649979,4.81353471708181,6.60352157712668,11.2567521688712,26.7653608005545,1.09639360442132,1.06834287317997,1.03017953431539,116.287892892239,0.0206523798996579,0.00899014740306699,0.0130142056202713,-0.00231057361391473
310,0.0232823635684491,0.049129135662764,0.0561935739242038,0.129438119255877,0.026826979824976,0.0640332446923048,0.462375976481701,0.00100969366976942,0.00128902254994725,0.00241378894877801,0.026820585017821,0.0239453139980425,0.0308531580203841,0.777004296729878,0.2127214353883,0.174879681009764,0.161255435720417,0.238341674390742,0.117475769407279,0.14576266401109,0.575781660263964,0.448113031984373,0.643359272386369,-6.34861571401236,0.0336892409640511,1,6.16442923541413,6.90921328842472,4.70359432565806,6.49058629674638,11.2521401806563,26.4418405510243,1.07830767761888,1.03745506777056,1.07434126026637,115.098169334447,0.0203059216608609,0.0089946206594386,0.0123306973173715,-0.12277428717306
311,0.0282541273047882,0.0418145423108299,0.0569501716844832,0.0492035262205504,0.0244165219083448,0.0600939859224579,0.482416530481009,0.00108867929979321,0.00159762281746349,0.0017893085264639,0.0262565533121794,0.0219928078497498,0.0325755413703206,0.771457659434957,0.219972878166564,0.14330494229682,0.153579865290521,0.231009099015526,0.10864444530333,0.135957331586098,0.591781411052293,0.434899296458173,0.578625527128646,-6.32227604101914,0.0345272298406476,1,6.45430649290206,6.91437305232334,4.53910716700657,6.29231076602648,11.5411162300096,25.721765146619,1.07144712369358,1.02613710200559,1.09300587750171,116.950671079097,0.0209545282857554,0.00847475220007636,0.0123236299323464,0.0647980594227293
312,0.0340069858986144,0.0423488855597525,0.0697596966760169,0.0490523673484643,0.0267107330602997,0.0619086951258593,0.462587200083647,0.00103437116674252,0.001751038712649,0.00169071017130204,0.0244114035294198,0.0203199673294519,0.0315545457569159,0.765620791054595,0.217233077971077,0.114606844280057,0.167962801365324,0.232755631692907,0.10389772580728,0.130836876346912,0.593198825776672,0.408395531101493,0.596113643613362,-6.32749775323978,0.0348837627126424,1,6.2163734483902,6.97741613463119,4.78592849827588,6.89849156775891,11.1737414410016,26.240150163507,1.09826742648807,1.04920205915246,1.08354835263429,119.732076285434,0.0207446305285066,0.00826088283555902,0.0113773039089182,0.346425163361132
313,0.0407232701024552,0.0619467714902933,0.065408145881052,0.0485403584366292,0.0222504445541642,0.0565062918294099,0.485760515025415,0.00118908766514728,0.00134620701625251,0.0018546237070539,0.022103453755869,0.0217099303193007,0.0302680421099227,0.772652725315861,0.205088905211303,0.116633475567201,0.163263853365586,0.240953342816607,0.105274449021102,0.15480338948754,0.609478898400404,0.453655506763119,0.70206362965194,-6.23751508146452,0.034124501645908,1,6.46584376767803,6.85423752142441,4.89938226480405,6.73784057790423,11.3004504133897,26.2603314590299,1.09903889811015,1.07403720899992,1.03719739172539,111.457269451855,0.0206538286864386,0.00882601020674512,0.0130136556941346,-0.491428263705395
314,0.035959296519522,0.0567200931743395,0.0606845699424986,0.0504668055652708,0.0263596246860706,0.0611238570814595,0.481446701791635,0.00118774012368538,0.00124934350205195,0.00179129125554957,0.0221711168058372,0.02077422818431,0.0312775183396239,0.793424492189678,0.215682782010253,0.150246109573393,0.158140440221881,0.246670378486361,0.101157228758039,0.158479526470283,0.620905791778212,0.393769198768679,0.644895205396802,-6.32483470150988,0.0356563086059887,1,6.72307176586143,6.48200539274483,4.7479748991942,6.48697624559173,11.142936519285,26.4086570188305,1.08438101978894,1.07653400130623,1.01690657237764,116.010243770764,0.020847492048439,0.00888895350622428,0.012546767909988,-0.0304235281068153
315,0.0367170078781223,0.0576560978826644,0.0516260549658526,0.0525877347097804,0.0271979182024889,0.0623293362238253,0.481105678253534,0.00103383995084623,0.00120881937767863,0.0023423275856653,0.0251096055331585,0.0224173816318293,0.0305556126051141,0.798794655991804,0.203050649776073,0.135365218973286,0.156285133765849,0.240463112692068,0.102477822743625,0.133722058994882,0.601102059095354,0.42883973258396,0.632540645798668,-6.30551038811506,0.034147099879832,1,6.55778211075135,6.85018517646676,4.81860614894287,6.65897046233316,11.2194249999808,26.7389756293414,1.08759585255288,1.0777817086742,1.07029712395339,124.872617828383,0.0202724865355946,0.00851108287725868,0.0118965020590156,0.866923156288274
316,0.0243927808908455,0.0553225240077413,0.0774924613091578,0.0678047512734848,0.0220215208826858,0.0644350658565943,0.447307969198457,0.001118026850572,0.00164660026526761,0.00193734172756489,0.0255690934422523,0.0222965104507863,0.0303462346748468,0.782363874303544,0.212795233030741,0.119870597276406,0.150808349923368,0.253407019936895,0.110103995242613,0.150745786146058,0.611153714813887,0.453117222755345,0.601111900259841,-6.43003949998015,0.036451940769699,1,6.95241823256874,6.95234740765091,4.07300378882867,6.1298847716146,11.1831232292801,26.2845025051604,1.07438712530108,1.05183987469108,1.08417200676498,123.440879709483,0.0208655459800383,0.00893910634491114,0.0139857778554367,0.721954613371456
317,0.0238777555776231,0.0656985526833432,0.058965732883747,0.0890868948345169,0.0272378448227569,0.065412193179663,0.476715872241771,0.00101743213246786,0.00119066750976578,0.00259776028195449,0.0272366438464928,0.0235380723057326,0.030443368968544,0.78072648328843,0.183639859800907,0.145205432444667,0.150125494783886,0.246665261188859,0.0988647428764961,0.130603880187041,0.637558856479956,0.424847140484445,0.512580540276912,-6.34166138227137,0.0336158491431136,1,6.78284796650928,6.56447912190817,4.07647376719788,6.98545319212653,11.2184339811033,25.2912412019846,1.08073978894211,1.03040646218958,1.0381516070622,123.24133431439,0.0202050487009037,0.00893338085631306,0.0122069574121187,0.701749937117764
318,0.0382913228404996,0.0606458290591501,0.0713615556796352,0.0518919282307069,0.0266736033341773,0.0596689678925517,0.484308208672707,0.00119345486713998,0.00111263905863799,0.00180765235407221,0.0225212954619844,0.0216460354166185,0.0308946893708237,0.766038776535048,0.200871554830587,0.165462979739133,0.148838805516896,0.21389135318506,0.108228054233459,0.130497160641172,0.557108822776361,0.439810816707995,0.642816524467836,-6.31363500511406,0.035065121386171,1,6.37181516055009,6.94424099478772,4.54163589796129,6.58857381220718,11.0530755468457,26.7940214152288,1.09251929503183,1.06711853310462,1.0959910283342,113.182795401432,0.0193611529900971,0.00892603805420658,0.0116273612614921,-0.316712664970388
319,0.0415102789050344,0.0618025982039013,0.0649673017959334,0.0534882326443432,0.0271025462498048,0.0654370785196286,0.49765578052218,0.00114691902209926,0.00100224036319227,0.00175243625704532,0.0224062938776,0.0225836711923606,0.0301039864440909,0.79083127187015,0.201240958761707,0.176849177660499,0.153096536747936,0.239067676609029,0.0976901359570899,0.156878137436652,0.614583350051831,0.41304885436098,0.653321736283639,-6.33083882733422,0.0348208935193193,1,6.30838276766233,6.52131314040573,4.83416699798419,6.76178543170775,11.6352341119194,25.6724556532281,1.08772737587919,1.04668130326527,1.00805359287325,124.017018045139,0.0209873081550529,0.00868697882824519,0.0131676238531799,0.780290655372447
320,0.0211864455997959,0.0623005749007202,0.058010942640056,0.121427876639648,0.0262088901868578,0.0641710464345541,0.450414170281081,0.0010309723715865,0.00112207369101753,0.00236199069274894,0.0248787297829327,0.0239397895654927,0.0304680179762509,0.784711948742578,0.199806305681409,0.127264196943757,0.150227868632397,0.24553659595684,0.100553873989253,0.151171296848584,0.63865000996286,0.419388471638096,0.620979501086341,-6.30851954584046,0.0342323579826261,1,6.97535309474353,6.54201821478192,4.6608340444147,6.64890217297838,11.0228766465407,26.1922679741473,1.0965970305292,1.00409083331865,1.05080422859458,120.878575361916,0.0207066092402026,0.00893942592705048,0.0119462785107243,0.462512245474154
321,0.0406133974491011,0.053851927825049,0.0605329608522656,0.0596647627101006,0.0240223877982492,0.0615400276737502,0.489146714603013,0.00102140693895555,0.00129196564045092,0.00207519187192955,0.0239931691197001,0.0238582656635933,0.0308007070347895,0.79749793500475,0.208222587831405,0.130089753586087,0.159703554007171,0.245180697117149,0.102374406774141,0.165341247976631,0.61761528687377,0.420566671129116,0.624178589931755,-6.33867142961201,0.0345809000459192,1,6.47915177411005,6.6229275983359,4.72419493911337,6.87873554245322,11.4514303699965,25.0516322237764,1.09243702224097,1.04042133287901,1.01780987274594,111.180185342487,0.0207398624965868,0.00885407170393136,0.0132107214237267,-0.519484008726221
322,0.0225306319329504,0.053499229790635,0.0626018600440009,0.103890006913479,0.0274979285177921,0.0599824645896987,0.461466977672554,0.00104378800718713,0.00162627646448209,0.00224099737769209,0.0254106839465062,0.0205152255066088,0.0308815886691438,0.769507754832476,0.202871097234444,0.121298475819236,0.163673791152333,0.256147800750058,0.111860180464377,0.142255159682312,0.624020701981058,0.452682659846702,0.625994490473094,-6.38505032705532,0.0352530330362219,1,6.73011829296808,6.55794273877448,4.34340737112124,6.94591995064303,11.55476260229,26.2419712548667,1.08932097715953,1.01703717274232,1.06591028437026,122.164281752158,0.0206086885002156,0.00877551039071054,0.0126871812678858,0.59269455992935
323,0.0221144205839456,0.0546599444759381,0.070996465560673,0.0480734245389867,0.0277003545001598,0.0642428099414949,0.459834495256552,0.00150268878597783,0.00120776635190271,0.00175552741976175,0.0239466928358336,0.0221855996142299,0.0308100256886598,0.792918083750422,0.206001684662295,0.155923609110638,0.16445326598106,0.222742250458452,0.105759340680318,0.172174481290543,0.550693250107779,0.404184753286637,0.664167556350712,-6.3372056700099,0.0350474340101031,1,6.41896698529724,6.43940634129511,4.98379410482842,6.57722961624774,11.2012159008085,25.6624794038439,1.09882542280952,1.01187180747609,1.0895935362738,115.258871477449,0.0198982260430319,0.00897431562431081,0.0124399341594882,-0.106502627428125
324,0.0229537449022362,0.0615912055323249,0.065578996818994,0.0551705608271065,0.0250119814514855,0.0641897621959567,0.486848389659784,0.0014002864098559,0.0013480341101247,0.00172768779126661,0.0240773135452586,0.022138769238592,0.0318007043093124,0.77158234215038,0.187669780787524,0.107961630296793,0.158402663986077,0.224733012865801,0.112073190125059,0.167520728913402,0.617634251179005,0.437086027590514,0.685799441371038,-6.32482300529673,0.034870267597554,1,6.60936981241772,6.79193764284052,4.8532861255812,6.25555053895603,11.6732398248873,26.0139246081687,1.09292334743566,1.01618108465665,1.06971577655115,122.472302796952,0.019784467756141,0.00876807305767331,0.013236803478466,0.623882778963348
325,0.0230914216647906,0.0623165447605813,0.0585713907864681,0.0619015983652761,0.0268276438261692,0.053993986590383,0.490189670794728,0.00103356855527202,0.00112837413817177,0.00200547876705317,0.0257398171534147,0.0219696272649371,0.0305450220722857,0.773423737559516,0.197448678004435,0.124146307634833,0.174207444368676,0.2424542974101,0.099706095644553,0.161492056307899,0.590586823654299,0.401340927954361,0.646703863779517,-6.1894803289436,0.0328594410298402,1,6.94477957913643,6.22258913924152,4.98398711915252,6.48530084286746,11.5533422407907,25.2567031689682,1.0984313994974,1.04803296494941,1.08260124462052,121.232768198581,0.0203580753497227,0.00876933576672862,0.0123298580561016,0.498375521561503
326,0.0303794283756334,0.0530102205815653,0.0622242475276102,0.0531931023414526,0.0266853789455174,0.0642029247562564,0.482351125169665,0.00103509818560309,0.0012051891538955,0.00184620543985228,0.0249961311765935,0.0222491132805198,0.0306842848615599,0.778399201001666,0.190148122176496,0.163969484103727,0.155970512661779,0.228228035281641,0.0953054766242469,0.146749420678618,0.577392799375056,0.39277527809649,0.652653627734734,-6.19040580890796,0.0325941748495902,1,6.82508016011856,6.08381947025466,4.79440879628876,6.3824980145357,11.1975273021373,26.6009141456562,1.08928127022669,1.05788059951299,1.07721693483736,118.995614219919,0.0196051959190897,0.00875047046023483,0.0119668773933929,0.271855777282808
327,0.0406712101902942,0.0494827586924115,0.0590841477472827,0.0589908793091385,0.0275958410944685,0.0603838700001562,0.463102957095574,0.00100207978605118,0.00120571023442585,0.00192896491551215,0.0239062358031482,0.0230789746855569,0.0309494079137041,0.795933905782326,0.200952968724071,0.129455107511301,0.161912641858325,0.209850226277866,0.0972742476208653,0.155905681017907,0.516499751309331,0.427105172856395,0.657037768681118,-6.25352641653237,0.0338227323063719,1,6.03362316109633,6.86165577875253,4.66441546425157,6.60479755652584,11.3547593101012,26.2430816240201,1.06152489428824,1.0849561531566,1.05673250403119,123.270588531432,0.0190094224904431,0.00812937261839812,0.0129950520146027,0.704712029949361
328,0.0274369082665126,0.0673646651592204,0.0709386559745358,0.0612480205965312,0.026131252553918,0.0655451260805834,0.481438963438426,0.00113061128469277,0.00109042853210467,0.00173732263419702,0.0249769645377017,0.023897295857516,0.0325116360108356,0.764891728840578,0.205338898274457,0.13188486869079,0.164377405675479,0.232894298160713,0.109227393643445,0.158807393411452,0.615059941690955,0.438538278431308,0.606302019054389,-6.30340173652355,0.0336241161758849,1,6.70247867422929,6.78492642753467,4.55834861438505,6.8070565681806,11.2460602748757,25.8625394482876,1.08370576628078,1.0148650668921,1.07552639682698,121.164145254559,0.0209310295463835,0.00876554097446604,0.0127703433465097,0.491427206032111
329,0.0413155707436577,0.0568060096366417,0.0688301322676659,0.0484240191340884,0.0264197616229821,0.0601781679085082,0.482047325606848,0.00119680343121096,0.00132890246134493,0.00179824048553444,0.0218230503861625,0.0207179669878202,0.0302010511221418,0.794227588947097,0.169203912894132,0.115919623391012,0.158645493563935,0.224977870977356,0.105278365491964,0.143998397560468,0.597911106650886,0.406059118929746,0.679998128667401,-6.30297506025335,0.035358611229537,1,6.6918347757445,6.65234283689285,4.50777593626663,6.67048207185557,11.7354539342949,26.527649036171,1.09673016558183,1.01746327178716,1.09782468311119,123.214470740301,0.019578239962862,0.00864092592238689,0.0130869754496088,0.699029905331364
330,0.0210934295185726,0.034774240787285,0.0561392940195128,0.123370005491708,0.0189149586188012,0.0659087028687819,0.486429051292233,0.0010498904754937,0.0020923761456634,0.00195676167667637,0.0243425132125171,0.0210958305138169,0.030094957546992,0.759575508054999,0.225841981781607,0.135620840327622,0.15981584901695,0.240700391082065,0.106450022309361,0.157427373158776,0.614576513703775,0.397557949492984,0.727989782878342,-6.31900834006803,0.0346087301987436,1,6.21483637082414,6.67191941512498,4.55570348906903,6.7841709475854,11.1704164561403,26.9380223397426,1.09668082199863,1.08839384720654,1.08922399456203,117.972128491888,0.020962584541242,0.0089286965101126,0.0136804192688126,0.168224231310662
331,0.040240818127173,0.0530215328810449,0.0578286098533687,0.0518009257948388,0.027114662583193,0.0533151993031271,0.480108696954872,0.00105400972856001,0.00112577847192809,0.00183015662999237,0.0238665991838314,0.0224356590703389,0.0311321119002413,0.786844256601849,0.184289963149366,0.124757269762214,0.176819509458007,0.233808193743993,0.106501338569488,0.147562354281694,0.59690977165053,0.450756275451951,0.663331098674177,-6.23521484728427,0.0337070481661059,1,6.54101946237963,6.99478298648803,4.37059829661239,6.95085018234424,11.459422923042,26.5859772309249,1.0836542466525,1.06492884142005,1.09267064367315,120.445420848525,0.0195565224247334,0.00884283369214347,0.0132428206348216,0.418653820644056
332,0.0403821749731344,0.0573227117710665,0.0555642964367035,0.0474074874119629,0.0276555067081656,0.0518328694628358,0.480627456652992,0.00112237509457462,0.00104616273266089,0.00174799495417957,0.0228091368205967,0.0220197197417817,0.0334886126204294,0.798633117511572,0.200263308631167,0.149082886541235,0.153556395065657,0.232565275964214,0.100392459079016,0.161106221613414,0.610983065930937,0.429099616198206,0.689272050924452,-6.26325989151408,0.0343910629204009,1,6.65339144588775,6.74215541424208,4.57793833433256,6.8474204229136,11.3063751101343,26.9225329230339,1.09686766465004,1.0595061659443,1.03048420919149,122.75122771057,0.0198526257085631,0.0088541169950694,0.0135127135738391,0.652124911918155
333,0.0398647336493346,0.0572505794462947,0.0658917911010113,0.0565090477989647,0.0264713476951457,0.0646704395450143,0.449393964032725,0.00118931375665694,0.00151300496818106,0.00180036015326414,0.0221085796694651,0.0204933759247127,0.0304152401939972,0.790151298382286,0.213333620670255,0.124231642507625,0.164309012387026,0.256994420929166,0.109254359390832,0.153932881368118,0.621155063448472,0.413832977110339,0.660621623086322,-6.40665317933027,0.036685082073485,1,6.88097281740791,6.69341846486138,4.8956339075171,6.26233162711852,11.3281864290182,26.5465176794071,1.09781396337407,1.03253007919797,1.06341249028977,114.733507515136,0.0208875623905882,0.00848234487204306,0.0119478663523787,-0.159697584740577
334,0.0412975708626263,0.052977004850227,0.0736392604962878,0.0487321127390541,0.0245576728261706,0.0654043336447881,0.476958812258001,0.0010581668641548,0.00133733063227294,0.00172202233892879,0.0224623195460331,0.0214160074727568,0.0302132061105173,0.799275604316582,0.239253986760264,0.132737293135649,0.162380092483945,0.238985304032079,0.104397015842822,0.129965949108187,0.590699311953871,0.404803050349597,0.573940821180962,-6.23912767754686,0.0344084866035675,1,6.54666280589775,6.56166405115612,3.75474887727509,6.74928806775862,11.3226210756146,26.6117660272478,1.09629125092695,1.00789617863752,1.02073094993141,113.800477559141,0.0206967584129088,0.00873555459678421,0.0135944274585534,-0.254170164210806
335,0.041051548303211,0.0461011470851042,0.0772373501528078,0.0491303915179206,0.0258488609190774,0.0632980401258792,0.457986806366525,0.00112566749386477,0.0015177031791379,0.00155094063547676,0.0223269872741419,0.01997530645736,0.0309265025085193,0.797396945845226,0.236725534714897,0.156615207496256,0.157668871845551,0.230727445212458,0.115444627349373,0.161808023311056,0.626301521695862,0.442361454581478,0.701918299273484,-6.35367674893901,0.035878391650149,1,6.23259442995772,6.65578536377025,4.56285758198686,6.82266682200258,11.3026454329782,26.9585674879606,1.07943953330941,1.02370940755806,1.06426250805597,120.682935205067,0.0208280546133898,0.00893263699969248,0.0131640103598037,0.442702988389963
336,0.0412034630278373,0.0384854403545262,0.0562326982646365,0.0566735728937255,0.0275901035468963,0.0587297964034038,0.414898279375321,0.00106619042227193,0.00176678433568475,0.0017518370376201,0.0219520806575466,0.0194942488853286,0.0304031512717899,0.795919523365057,0.208862526507312,0.124683602214685,0.182773016087323,0.202707951015436,0.106183282598913,0.165438224430293,0.597438764387769,0.456092969297263,0.696844609964074,-6.36924459021143,0.0364837625801346,1,6.23431655960278,6.67665959395936,4.3254425557559,6.74951927818548,11.1908956580228,26.3727373480022,1.09155819187558,1.01024956658976,1.09800724160371,117.167202175602,0.0191643971148067,0.00876435542965468,0.0139721957517031,0.086722597955396
337,0.0244402314023976,0.0600530860205694,0.0579184772904227,0.0798155192952855,0.0238267497678483,0.0631741602729771,0.485428964751381,0.00106569606513557,0.00103211246918712,0.00216842867008875,0.0267538673082913,0.0255230256185913,0.0314560707502407,0.764264009076664,0.205981841626298,0.161904870144265,0.153058234126909,0.218910764437588,0.107018695590557,0.145799711881245,0.571412549295406,0.420621408675145,0.610339564028223,-6.3198608900841,0.0337319179843427,1,6.40765388791096,6.70170862877124,4.01146737110847,6.62605627997339,11.419817375077,26.3783890843997,1.06354877734846,1.05864018020485,1.05385724083183,125.337549615821,0.0193649948824246,0.00896622247631964,0.0135256780274624,0.913999142385741
338,0.0405675533665051,0.0625406741349977,0.0599926574246613,0.0475179293941415,0.0224668975221408,0.0391367018039482,0.479084517117276,0.00107932652095148,0.00115364140309961,0.0020727438507688,0.0227034715556709,0.0226714233809929,0.0305460992439585,0.776851528435338,0.207614876088339,0.134382926572597,0.151968908271115,0.238183419711097,0.100797308326597,0.147607191682837,0.617833424787479,0.424490686136961,0.709349987784892,-6.21238032948733,0.0342639729124592,1,6.1914919210577,6.88244241763344,4.82674628229647,6.91153562023095,11.0239640177178,26.0742757530746,1.09724745087253,1.09629612844593,1.06568882172755,122.506073027169,0.020955348840755,0.00858680209457231,0.0130745145043555,0.627302134084128
339,0.0396374693410884,0.0622817183851847,0.0606651134036133,0.0549021609747421,0.0274056241131413,0.0460681656211255,0.485308250969007,0.00115687508997608,0.0010881551953147,0.00202191239765174,0.0226464237622752,0.0221738449259561,0.0305330511585806,0.773992819225139,0.205304038884366,0.130060746295891,0.150536221990721,0.227391715089036,0.105354776722509,0.146587813870247,0.563032116559865,0.46010243360352,0.690897471452594,-6.3543177334787,0.0357273716686694,1,6.26127027499257,6.68888014041357,4.41860571785632,6.63348939094655,11.2622290009606,26.8857546969393,1.09816237815275,1.09439734430862,1.09322992219746,121.893155686153,0.0204890392271173,0.0089421497793413,0.0131103687467281,0.565242087848965
340,0.040731169975656,0.0515900865972463,0.0651546366488336,0.0512391938135516,0.0278788802574834,0.0559420914508985,0.489466837419888,0.00102644879587492,0.00128804694950852,0.00199340262197647,0.0238387618883928,0.0214811982521049,0.0302017496352293,0.791266223845619,0.19307685139735,0.137972117713691,0.149250929743513,0.243853302516843,0.105999023425819,0.151227992236762,0.597078249903815,0.405102194128047,0.654976647612365,-6.32774777006686,0.0351825730215319,1,6.35495982478634,6.98210018191837,4.4387305524106,6.55582680798766,11.1513778127061,26.1349654911892,1.09802090078586,1.04882436796661,1.04593102121713,119.079153364915,0.0206566451190608,0.00887020078609695,0.012893895024925,0.280314410860283
