"id_draw","IndividuakRiskMultVariance","alpha_lesion_adenoma","beta_age","AdNaturalHistoryPropensity_Gaussian_Variance","AdGrowth_Exp_Rate_1_to_6_P","AdGrowth_Exp_Rate_1_to_6_D","AdGrowth_Exp_Rate_1_to_6_R","AdGrowth_Exp_Rate_6_to_10_P","AdGrowth_Exp_Rate_6_to_10_D","AdGrowth_Exp_Rate_6_to_10_R","PreclinCancerProg_Exp_Rate_S1S2_P","PreclinCancerProg_Exp_Rate_S1S2_D","PreclinCancerProg_Exp_Rate_S1S2_R","PreclinCancerProg_Exp_Rate_S2S3_P","PreclinCancerProg_Exp_Rate_S2S3_D","PreclinCancerProg_Exp_Rate_S2S3_R","PreclinCancerProg_Exp_Rate_S3S4_P","PreclinCancerProg_Exp_Rate_S3S4_D","PreclinCancerProg_Exp_Rate_S3S4_R","CancerOnset_Gompertz_Shape_P","CancerOnset_Gompertz_Shape_D","CancerOnset_Gompertz_Shape_R","CancerOnset_Gompertz_Rate_P","CancerOnset_Gompertz_Rate_D","CancerOnset_Gompertz_Rate_R","pSxDetS1_P","pSxDetS1_D","pSxDetS1_R","hr_SxDetS2S1_P","hr_SxDetS2S1_D","hr_SxDetS2S1_R","hr_SxDetS3S2_P","hr_SxDetS3S2_D","hr_SxDetS3S2_R","hr_SxDetS4S3_P","hr_SxDetS4S3_D","hr_SxDetS4S3_R","lp__","chain"
1,0.471731440037132,-8.03611342552241,0.0512352668485154,0.324505944836394,0.0530087155648193,0.0102870097804938,0.0248645218687268,0.129220839493549,0.450746137245587,0.326131065641431,0.238296386931486,0.239453233618657,0.393871855732438,0.263433803693825,0.235639256624903,0.313088171425225,0.515639870702858,0.663632249564425,0.703136592773462,3.70899572876507e-05,0.0115257696093255,0.003262432403658,0.0118267260973234,0.030532440295187,0.0790405347089646,0.0213084459414604,0.0205169775339827,0.0237542579541941,5.86309727319814,4.8862251921321,3.37414045714522,6.64686346195087,6.87907478843416,12.0803251998534,4.63628052737664,3.64559527566762,3.19447791865873,-296.075989815939,1
2,0.424084651747125,-8.23766743464055,0.0536251925117332,0.344135451130864,0.0568341979785998,0.0113587019926372,0.0503504599406971,0.115097363045901,0.418472882244203,0.214730951855527,0.218322131252363,0.248195019339289,0.39822521265464,0.242819939631265,0.247058917492928,0.329762184153825,0.518358729902329,0.636760571123902,0.705146440261972,1.65641233523303e-05,0.00710756582840894,0.00125541902629721,0.0146825230994299,0.0372267561940787,0.0711459450669105,0.0202350868476086,0.0199857140535354,0.0307457532812867,5.88750731582454,5.46971080180974,3.20630927137032,6.97316330790193,6.6502739575272,12.0038383534622,4.99148150424758,4.24131046407339,4.98478730770866,-295.005602987072,1
3,0.434826813485868,-7.99095505417081,0.0511686065104624,0.340186699166412,0.058380291441729,0.0118669911387743,0.0294324155305466,0.12641165664554,0.465160816139825,0.307674751238755,0.23237294553424,0.237977908114237,0.396445547401782,0.23198995106688,0.239295640147682,0.286150834387783,0.516274948285492,0.592956450032944,0.512717297786372,3.05103460418399e-05,0.00763412659281691,0.00119231994195944,0.0114872450809834,0.0312188131284921,0.0719808881047317,0.0229959450123425,0.0215611460384105,0.0243504309870896,5.12945104823838,4.69981526672593,2.79562618908869,6.99575003423198,6.92301116904436,9.10198198266641,4.77462958430665,4.65004381986283,3.1139958510527,-296.366281255313,1
4,0.415895637734389,-7.93190761131816,0.0502384400625695,0.335177653759423,0.0585780688395518,0.0106186150114828,0.0207033431505898,0.128256736281349,0.390966796587571,0.324262729605614,0.24562918718441,0.236659391580616,0.386780447859187,0.26339461660676,0.236649749097432,0.297656364754545,0.519432166371116,0.615898916586043,0.55120364725314,1.97385699671036e-05,0.00936061074070929,0.00112894818325032,0.0104719526351711,0.0285452650181501,0.0895779950793968,0.0223993794389471,0.0177982440329762,0.0224302071983857,5.42354917109118,5.60390465088356,3.08457638904035,6.91179120724515,6.98370234916188,9.25900432892155,4.84896155800137,4.58343333986769,3.40597676807616,-302.33476614726,1
5,0.494004428221772,-8.05098721847472,0.0508519343287456,0.300961979668809,0.0542505238005623,0.0107920053063607,0.0380074038756219,0.128324335027916,0.522796789039003,0.281825328741301,0.221705400199238,0.239966769199953,0.381866254391919,0.247192685878001,0.246278676855654,0.276336789239855,0.511251719911653,0.692252226664507,0.728822948951065,2.92774053407587e-05,0.0130577770030102,0.00223313801629399,0.0129441280838514,0.0249043404611934,0.0771603483365788,0.0158394834475187,0.0203762963516032,0.0216595700301303,7.42642783243886,4.73983472901951,3.77699200148748,6.75275351932686,6.98729939267677,12.5199614083377,4.99803337843345,2.55755447808715,3.63380948904876,-303.796874962564,1
6,0.397363104012743,-8.25746822369085,0.0539418056213958,0.327831002061256,0.0543972018006636,0.0111024239483106,0.0403352003848225,0.121709952886062,0.437926518325441,0.243312578199896,0.213045276208547,0.245039404614512,0.398707496437109,0.246440981406387,0.242282278998217,0.306212323320102,0.517059495520013,0.648109164032306,0.655253661553163,2.44601979717674e-05,0.0103358980861008,0.00167386448283188,0.0158714556661833,0.0328674092723048,0.0740789876577006,0.0184732397561586,0.0210317065327194,0.0278903423697758,6.00664656397877,5.10691527185893,2.81247825028244,6.93672001432945,6.79541466762691,12.3271974252642,4.94526616879476,4.91569507859871,4.93574685545654,-300.342228710973,1
7,0.412311580852828,-8.06539943788862,0.0513162091961673,0.3043941819415,0.0593245669491624,0.0109953359645757,0.0318343606671916,0.125969692915128,0.500374494630319,0.235824006987929,0.219167009105738,0.237279804010216,0.38182163146046,0.251340323056286,0.241090666337414,0.276287085559885,0.516325726868576,0.658777573349755,0.66104947246859,2.74165187668169e-05,0.0103252977729652,0.0014837107115048,0.0129485722326085,0.0306487758839237,0.0793183541990134,0.0175271499116212,0.0194149566221586,0.0237836923202845,6.65147613722685,5.10854323711474,2.85891939441008,6.87834003473984,6.9598691613884,12.6945067600049,4.9516343753016,4.67974291553631,4.45410733046563,-295.013342543693,1
8,0.424390521369607,-7.95909460038558,0.0509299413964951,0.315498822336705,0.0616209127978482,0.0106192233290183,0.025246514734324,0.124565429987596,0.444219773372782,0.246648321284037,0.212932915871798,0.23685165214589,0.393250517064028,0.233975942402003,0.235468568410187,0.29419821139294,0.510330804586139,0.613988581796623,0.605435284999431,1.26997115734232e-05,0.00847158703926109,0.00133587017757835,0.0111091591147363,0.0293183495412051,0.075218896382739,0.0177449295371381,0.0185772089308619,0.0248030764002954,6.82970591303658,5.14861635437703,2.95254697333224,6.98196656688548,6.85220710402413,10.8104909582255,4.85152484909325,4.22930057884326,3.4564849257755,-299.447083621306,1
9,0.537105141490815,-8.55817536108142,0.0568721104262973,0.373952063869828,0.0690502479082894,0.0179752664061495,0.332949035640991,0.0443923465066688,0.309752529968344,0.0820160842589854,0.210898160662541,0.25741902217384,0.333960472750767,0.273157665688895,0.238445273671367,0.400365306527574,0.476257812038152,0.460163911427808,0.86098430882204,8.53650280091318e-05,0.00813081254274832,0.00310757700772022,0.0272327976047403,0.0392208013553517,0.0794757947937347,0.0169049651099722,0.0222203282815831,0.0216480981945461,6.65759673906451,3.79320615046355,5.48377375698666,6.02786330967828,6.55671181531991,12.582420182091,4.93572215283565,2.98295344423046,2.90676993289795,-302.479286438259,1
10,0.490928350290055,-8.55251903137167,0.0572275254947035,0.391297164122414,0.0681538870039716,0.0166091365475877,0.191181115016852,0.0456969141497622,0.29333357342337,0.112370038571467,0.231649070464345,0.248715887578644,0.337618526922464,0.269673948605814,0.240490757109488,0.420509047162559,0.506205976142556,0.500363485223518,0.853170020228091,7.97182527375609e-05,0.00733093909048798,0.0034385411443493,0.0269641770846091,0.0387773597093919,0.0749000060786654,0.0224743043907737,0.0226373686538325,0.0221646649787046,5.82785069844928,3.90519879745053,5.65106010356347,5.50207910176056,6.56967048283472,12.3269336116979,4.86057962175805,3.6082098745531,4.70260323177195,-295.305766697877,1
11,0.517052807439693,-8.03204491779934,0.0513057498718565,0.329471893072563,0.0506937069922522,0.0104781880654425,0.0335121342277045,0.128485185773329,0.390103573284731,0.280838553531334,0.227669068062245,0.236897167035294,0.369381945031003,0.250609712399829,0.235290586037914,0.276693448105985,0.517416346346141,0.62785346131975,0.681409637546334,5.75003932611715e-05,0.0127233781663445,0.0014285672927712,0.0122127415657697,0.0293561692056336,0.0839361608130084,0.01871653452489,0.0203229397873223,0.0222036068837645,5.78022548128692,4.79291901857555,3.33026273175955,6.94711703797434,6.89908675170375,11.2897633212031,4.92773723721649,2.44503604239986,2.761401704666,-300.506562153843,1
12,0.451497979880491,-7.92581750286588,0.05033672442417,0.321789847742322,0.0625800930293758,0.0101356815165262,0.0158428481042501,0.128939500971394,0.431750055026162,0.289449700311635,0.231882850495451,0.241321999493021,0.396144281200163,0.251138313623527,0.23936407693945,0.27658444745793,0.51706550807056,0.661759513594137,0.506421737015314,3.13025590963767e-05,0.0114622057673591,0.00102104188174618,0.0102630567067589,0.0248146944558306,0.085963050688979,0.019336994547341,0.0197496793675007,0.0214235713837712,5.86101026549491,5.43810262495858,3.01713577328658,6.93931085847963,6.68408711919879,8.74557484810788,4.98177018800712,4.58226078353809,2.55134353573825,-303.138555068137,1
13,0.450725831510438,-8.01845366790945,0.051550958405916,0.308766515963403,0.0518047642359757,0.0102856111370331,0.0246182692704316,0.129006284043322,0.406633140854137,0.288821461270464,0.21867044601014,0.236613762554868,0.399594340931329,0.23317574044423,0.24266518087368,0.277752805303066,0.516311534086439,0.641216670005551,0.615924048059572,2.64979985684072e-05,0.00817227021473181,0.00169022326797163,0.0124382888098154,0.0295209636730177,0.0716001594429071,0.0182691337970688,0.0211871285529725,0.0267332400745656,6.21352777435573,4.92306143155825,2.48328427625582,6.86605625573213,6.93022405436232,12.0353319678559,4.77809699619567,4.22648171728681,4.71811442971867,-300.784085960891,1
14,0.400466079601449,-8.09322110101445,0.0522863890453612,0.319297037179446,0.0608945132176858,0.0118446807422319,0.0364237303550771,0.126265831702352,0.461828870301657,0.258484166519273,0.209063914573925,0.237361730492048,0.382439289603468,0.258745083022137,0.243224986722465,0.280470040065302,0.512757611283988,0.571816332688486,0.638208212049609,2.58889473235689e-05,0.00739318470472406,0.00171332285351209,0.0121909734785112,0.0311367084385988,0.0735334706592167,0.0199481772932978,0.0190820174877532,0.0258633413646243,5.8874060573051,4.97971070704622,2.76219303325848,6.92181115340088,6.93823442751565,12.181536619728,4.75835569929938,4.64390956404522,4.43889548669283,-299.072367852458,1
15,0.420041144454605,-7.96395478265067,0.0503587494316428,0.315337078825173,0.0649153389329777,0.010901708663813,0.0235300413958863,0.128303217323319,0.543076385348268,0.276996353013701,0.230631925558556,0.237147854094028,0.402216007608934,0.249873861766085,0.236064184749574,0.292353190109413,0.516212981334246,0.622521351317393,0.518180490730427,1.94367753660524e-05,0.0102874493944592,0.00119502303167463,0.0106790570063941,0.0281086263751318,0.0821739127379557,0.0210891655493947,0.0195893759680503,0.026910804195473,5.57666267524518,4.92803916919242,2.53635025903135,6.83910462040973,6.98920275178841,10.1092752456076,4.74706532448329,3.69081128898187,2.82698053915535,-291.799668380235,1
